,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
317,p_73,273,"[179.886, 101.072, 0.894473, 178.509, 145.857, 0.881224, 139.144, 145.866, 0.782316, 135.024, 203.05, 0.847505, 160.857, 228.831, 0.812753, 213.862, 144.587, 0.817577, 223.407, 201.603, 0.857548, 211.206, 231.498, 0.877828, 179.943, 232.885, 0.794282, 158.175, 232.889, 0.764522, 168.98, 272.319, 0.851851, 179.944, 374.204, 0.612791, 201.675, 232.926, 0.786415, 222.045, 273.691, 0.870872, 190.808, 375.597, 0.674196, 170.434, 91.5732, 0.897362, 189.365, 91.5961, 0.938233, 158.173, 92.9918, 0.931817, 198.876, 95.639, 0.785819, 188.04, 390.586, 0.320825, 198.927, 394.608, 0.389521, 185.351, 383.761, 0.258426, 190.75, 389.202, 0.325906, 179.859, 390.574, 0.324548, 178.547, 382.401, 0.276883]","[209.725, 235.001, 0.339211, 205.695, 230.336, 0.439993, 201.03, 226.519, 0.68592, 194.455, 228.003, 0.710939, 187.881, 229.7, 0.646617, 198.061, 236.91, 0.606768, 188.517, 233.517, 0.713107, 181.519, 231.396, 0.720153, 176.429, 228.851, 0.688979, 197.849, 240.727, 0.604893, 187.669, 239.243, 0.553434, 179.186, 236.91, 0.655719, 174.309, 234.789, 0.65775, 197.636, 245.181, 0.639773, 186.185, 244.121, 0.703087, 177.914, 241.364, 0.645337, 173.672, 238.819, 0.734062, 196.364, 247.514, 0.499203, 183.428, 248.786, 0.604848, 177.278, 246.878, 0.719671, 172.4, 244.121, 0.717441]","[160.128, 232.922, 0.549312, 166.227, 228.716, 0.582318, 173.589, 223.247, 0.714986, 183.053, 225.771, 0.705084, 188.522, 229.557, 0.54221, 175.271, 234.184, 0.488944, 187.681, 233.133, 0.562922, 195.042, 235.025, 0.498419, 199.248, 236.077, 0.338412, 175.061, 237.97, 0.552291, 188.101, 239.653, 0.707322, 195.252, 239.442, 0.686243, 200.3, 239.232, 0.771198, 174.43, 241.546, 0.665511, 186.629, 245.121, 0.61773, 194.621, 246.383, 0.554602, 200.3, 244.7, 0.723521, 174.64, 245.331, 0.606738, 183.684, 248.697, 0.608423, 190.415, 249.748, 0.59514, 194.621, 248.486, 0.455926]",False,False
1298,p_73,274,"[179.885, 101.07, 0.893406, 178.506, 145.851, 0.879062, 139.142, 145.85, 0.779899, 135.017, 203.042, 0.846445, 160.861, 228.83, 0.811116, 213.859, 144.587, 0.817138, 223.402, 201.611, 0.856257, 211.202, 231.494, 0.874984, 179.932, 232.882, 0.795383, 158.17, 232.883, 0.763147, 168.976, 272.297, 0.848267, 179.919, 372.905, 0.609033, 201.662, 232.929, 0.785948, 222.049, 273.646, 0.859728, 190.811, 375.57, 0.682406, 170.435, 91.5731, 0.896206, 189.364, 91.5978, 0.938025, 158.17, 92.9907, 0.931784, 198.878, 95.6429, 0.791065, 188.062, 391.932, 0.342088, 198.94, 394.61, 0.415768, 186.701, 382.408, 0.274386, 190.761, 389.226, 0.344363, 179.881, 391.919, 0.33837, 178.537, 382.391, 0.291942]","[209.51, 235.204, 0.329287, 205.48, 230.326, 0.435198, 201.026, 226.508, 0.691714, 194.45, 227.993, 0.715865, 188.512, 229.689, 0.634086, 198.056, 237.325, 0.620636, 188.936, 233.507, 0.693601, 181.936, 231.386, 0.697603, 176.846, 228.841, 0.7026, 197.632, 241.355, 0.565893, 187.663, 239.234, 0.529494, 179.179, 236.901, 0.677989, 174.513, 234.78, 0.63194, 197.208, 245.385, 0.634363, 185.966, 244.112, 0.6873, 177.906, 241.143, 0.631079, 173.664, 238.81, 0.761814, 195.935, 247.506, 0.428607, 183.209, 248.779, 0.626675, 177.058, 246.658, 0.715697, 172.18, 243.9, 0.729664]","[160.344, 232.923, 0.559234, 166.444, 228.927, 0.588677, 173.807, 223.457, 0.678639, 183.272, 225.982, 0.685199, 188.531, 229.558, 0.547803, 175.069, 233.554, 0.408855, 187.9, 233.134, 0.515896, 195.262, 235.027, 0.444964, 199.259, 236.079, 0.300261, 175.069, 236.92, 0.525446, 188.11, 239.654, 0.699369, 195.473, 239.234, 0.655107, 200.311, 239.234, 0.736442, 174.227, 241.337, 0.660703, 186.428, 244.913, 0.599374, 194.211, 246.386, 0.510292, 200.311, 244.703, 0.720792, 174.017, 244.913, 0.599326, 183.272, 248.489, 0.627601, 190.214, 249.751, 0.604643, 194.421, 248.489, 0.479985]",False,False
6,p_73,275,"[179.874, 101.073, 0.895759, 178.509, 145.854, 0.882455, 139.147, 145.858, 0.781321, 135.02, 203.053, 0.844633, 159.569, 228.816, 0.812915, 213.861, 145.847, 0.819661, 223.401, 201.616, 0.862778, 211.201, 231.508, 0.878493, 179.935, 232.873, 0.791837, 158.166, 232.875, 0.760574, 168.972, 270.987, 0.848773, 179.931, 374.235, 0.611297, 201.672, 232.915, 0.785185, 222.044, 273.681, 0.868277, 190.803, 375.585, 0.662246, 170.427, 91.5792, 0.900935, 189.358, 91.6061, 0.936177, 158.174, 92.9952, 0.931351, 197.59, 95.6624, 0.794727, 186.685, 390.568, 0.291738, 198.907, 393.292, 0.358598, 186.709, 382.415, 0.25295, 189.377, 389.223, 0.332834, 178.515, 391.92, 0.349685, 178.567, 382.421, 0.272052]","[209.666, 234.523, 0.324044, 205.1, 230.372, 0.437022, 200.741, 226.013, 0.647527, 194.722, 227.673, 0.695862, 188.495, 229.749, 0.618316, 198.25, 238.466, 0.72709, 188.495, 233.485, 0.726048, 181.645, 230.787, 0.764116, 176.664, 228.919, 0.743293, 197.42, 243.655, 0.558486, 187.872, 239.089, 0.54743, 179.155, 237.014, 0.607146, 174.796, 235.146, 0.55795, 196.175, 246.769, 0.537151, 186.004, 244.071, 0.672446, 178.117, 240.957, 0.68688, 173.136, 238.882, 0.774327, 192.231, 248.844, 0.385567, 183.306, 248.637, 0.623756, 176.664, 246.561, 0.717996, 171.683, 243.863, 0.69625]","[160.518, 232.69, 0.527979, 166.619, 228.483, 0.58669, 173.982, 223.224, 0.70157, 183.238, 225.748, 0.700182, 188.707, 229.535, 0.552687, 175.244, 234.163, 0.502269, 188.497, 233.111, 0.590741, 195.439, 235.635, 0.488886, 199.856, 236.477, 0.282468, 175.033, 237.949, 0.528915, 188.076, 239.632, 0.676671, 195.649, 239.422, 0.611336, 200.488, 239.632, 0.668777, 174.402, 241.526, 0.642496, 186.603, 244.891, 0.562678, 194.597, 246.364, 0.454424, 200.277, 244.891, 0.749806, 174.613, 245.102, 0.579934, 183.658, 248.468, 0.612758, 190.18, 249.73, 0.60537, 193.966, 248.888, 0.502748]",False,False
489,p_73,276,"[179.863, 101.073, 0.895706, 178.505, 145.852, 0.882428, 139.145, 145.858, 0.781448, 135.023, 203.052, 0.845295, 159.566, 228.809, 0.813007, 213.851, 144.584, 0.820437, 223.403, 201.62, 0.863069, 211.206, 231.51, 0.880163, 179.931, 232.863, 0.79017, 158.164, 232.867, 0.758318, 168.971, 272.295, 0.846751, 179.931, 374.252, 0.609364, 201.669, 232.9, 0.784472, 222.044, 273.68, 0.867646, 190.803, 375.593, 0.662983, 170.418, 91.5825, 0.903777, 189.353, 91.6098, 0.93531, 158.168, 92.9956, 0.933511, 197.588, 96.9724, 0.798103, 185.32, 391.914, 0.295069, 196.227, 394.63, 0.365301, 188.036, 382.406, 0.253774, 188.051, 390.579, 0.324064, 178.496, 393.283, 0.346486, 179.871, 383.74, 0.261862]","[210.151, 233.949, 0.353669, 205.272, 230.342, 0.445517, 200.817, 226.524, 0.675281, 194.665, 228.009, 0.721241, 188.936, 229.918, 0.641749, 198.271, 237.98, 0.646843, 188.3, 233.312, 0.746188, 181.511, 230.767, 0.732423, 176.844, 228.857, 0.686038, 197.847, 241.798, 0.575818, 187.664, 239.041, 0.581623, 178.965, 236.707, 0.591743, 174.51, 234.798, 0.517885, 197.635, 245.405, 0.6579, 186.178, 244.132, 0.702124, 177.905, 240.95, 0.652959, 173.662, 238.616, 0.746365, 197.21, 247.102, 0.488293, 184.057, 248.799, 0.601712, 177.268, 246.678, 0.715535, 172.177, 243.92, 0.727222]","[160.933, 232.681, 0.511893, 166.613, 228.263, 0.581915, 173.976, 223.215, 0.691315, 183.231, 225.739, 0.704272, 188.911, 229.525, 0.51158, 175.238, 233.943, 0.529846, 188.49, 233.101, 0.631604, 195.643, 235.626, 0.491369, 200.06, 237.519, 0.29696, 175.238, 238.36, 0.556122, 188.07, 239.622, 0.672532, 195.643, 239.622, 0.607993, 200.691, 240.043, 0.607161, 174.817, 242.568, 0.603738, 186.807, 245.092, 0.561959, 194.801, 246.775, 0.471372, 200.27, 245.092, 0.725858, 175.238, 245.723, 0.555279, 185.125, 249.089, 0.567153, 191.015, 249.93, 0.542356, 195.011, 248.668, 0.462483]",False,False
603,p_73,277,"[179.852, 101.072, 0.895344, 178.502, 145.852, 0.881203, 139.145, 145.851, 0.780665, 135.024, 204.344, 0.840205, 159.559, 228.806, 0.813306, 212.582, 144.587, 0.823378, 223.408, 201.615, 0.861422, 211.204, 231.549, 0.891984, 179.927, 231.567, 0.786121, 158.159, 232.856, 0.757591, 168.971, 270.983, 0.847492, 179.95, 374.285, 0.583057, 201.666, 232.868, 0.781389, 222.04, 273.673, 0.869762, 190.786, 375.609, 0.646687, 170.418, 91.588, 0.900012, 189.342, 91.6218, 0.92725, 158.166, 92.9944, 0.934844, 197.568, 97.0104, 0.798092, 183.973, 390.581, 0.248973, 194.849, 394.643, 0.313625, 183.99, 385.111, 0.222246, 188.051, 390.582, 0.24889, 178.499, 394.617, 0.290577, 179.874, 385.132, 0.232413]","[210.158, 233.762, 0.354574, 205.686, 230.355, 0.45408, 201.214, 226.735, 0.692192, 194.613, 228.012, 0.742604, 189.29, 230.142, 0.68809, 198.659, 238.233, 0.656004, 188.225, 233.123, 0.74934, 181.837, 230.567, 0.717685, 176.939, 228.651, 0.719789, 198.02, 242.066, 0.581146, 187.586, 238.659, 0.658078, 178.856, 236.317, 0.607059, 174.171, 234.4, 0.378793, 197.807, 245.473, 0.676722, 186.096, 243.983, 0.758223, 178.43, 240.789, 0.658263, 173.745, 238.659, 0.828587, 197.168, 247.177, 0.525682, 185.457, 249.093, 0.64129, 177.791, 246.964, 0.699446, 172.467, 244.196, 0.707835]","[161.417, 232.792, 0.514008, 166.58, 228.489, 0.570416, 174.324, 223.112, 0.675534, 183.574, 225.478, 0.720854, 189.166, 229.565, 0.575504, 175.83, 231.286, 0.419728, 188.521, 233.007, 0.53998, 195.835, 235.373, 0.438811, 199.492, 236.664, 0.210673, 175.83, 236.448, 0.532933, 188.306, 239.46, 0.658784, 195.62, 239.675, 0.562548, 200.137, 240.105, 0.606058, 175.614, 241.826, 0.594558, 187.23, 245.483, 0.553285, 194.544, 246.343, 0.505243, 199.707, 245.053, 0.695298, 176.69, 246.343, 0.589857, 186.37, 249.785, 0.616173, 191.963, 249.785, 0.535672, 195.62, 248.495, 0.440205]",False,False
1410,p_73,278,"[179.852, 101.072, 0.895378, 178.501, 145.853, 0.881348, 139.144, 145.854, 0.781235, 135.025, 204.345, 0.840646, 159.559, 228.806, 0.813313, 212.582, 144.588, 0.823409, 223.409, 201.619, 0.862345, 211.203, 231.55, 0.892111, 179.928, 231.568, 0.78566, 158.16, 232.857, 0.757576, 168.971, 270.983, 0.847482, 179.95, 374.286, 0.582858, 201.667, 232.869, 0.781324, 222.04, 273.674, 0.869874, 190.786, 375.609, 0.646739, 170.418, 91.5881, 0.900294, 189.342, 91.6218, 0.927291, 158.167, 92.9943, 0.935073, 197.568, 97.0103, 0.798146, 183.973, 390.582, 0.249039, 194.849, 394.643, 0.313732, 183.991, 385.111, 0.222247, 188.05, 390.582, 0.248437, 178.498, 394.618, 0.290166, 179.874, 385.132, 0.232303]","[210.156, 233.761, 0.353927, 205.684, 230.354, 0.455338, 201.212, 226.734, 0.692591, 194.611, 228.012, 0.742219, 189.287, 230.141, 0.689473, 198.657, 238.233, 0.658575, 188.222, 233.122, 0.749244, 181.834, 230.567, 0.718761, 176.936, 228.65, 0.720474, 198.018, 242.067, 0.578609, 187.583, 238.659, 0.658337, 178.852, 236.317, 0.609097, 174.38, 234.613, 0.393605, 197.805, 245.474, 0.676962, 186.093, 243.983, 0.75974, 178.426, 240.789, 0.659663, 173.741, 238.659, 0.83256, 196.953, 247.39, 0.523004, 185.454, 249.094, 0.641393, 177.788, 246.964, 0.701145, 172.464, 244.196, 0.707402]","[161.418, 232.791, 0.513747, 166.58, 228.274, 0.570436, 174.324, 223.112, 0.675731, 183.573, 225.478, 0.720851, 189.166, 229.565, 0.575937, 175.83, 231.286, 0.419595, 188.521, 233.007, 0.540648, 196.049, 235.373, 0.439371, 199.491, 236.663, 0.210031, 175.83, 236.663, 0.530879, 188.306, 239.46, 0.65943, 195.619, 239.675, 0.558942, 200.136, 240.105, 0.602414, 175.615, 241.826, 0.593731, 187.23, 245.483, 0.552267, 194.544, 246.343, 0.503596, 199.706, 245.052, 0.694633, 176.69, 246.343, 0.587983, 186.37, 249.785, 0.615889, 191.963, 249.785, 0.536132, 195.619, 248.494, 0.439837]",False,False
247,p_73,279,"[179.856, 101.061, 0.894338, 178.498, 145.852, 0.880585, 139.12, 145.852, 0.784393, 135.031, 204.345, 0.841963, 159.556, 228.805, 0.813056, 212.59, 144.587, 0.822275, 223.406, 201.615, 0.858051, 211.2, 231.552, 0.888442, 179.922, 231.56, 0.78809, 158.156, 232.85, 0.756617, 168.977, 272.297, 0.850876, 179.958, 374.282, 0.584609, 201.663, 232.861, 0.782255, 222.043, 273.668, 0.869192, 190.79, 375.604, 0.647061, 170.432, 91.5704, 0.90082, 189.349, 91.6189, 0.929947, 158.179, 92.9874, 0.936111, 197.574, 98.3301, 0.797701, 185.342, 389.238, 0.250424, 196.225, 394.62, 0.314139, 183.994, 385.101, 0.227034, 189.404, 390.543, 0.272306, 178.546, 393.273, 0.308722, 179.883, 385.132, 0.239289]","[209.94, 233.766, 0.352209, 205.468, 230.359, 0.433553, 201.21, 226.739, 0.680244, 194.609, 227.804, 0.736198, 189.498, 230.146, 0.69994, 198.442, 238.238, 0.665816, 188.433, 233.34, 0.743309, 181.832, 230.572, 0.704588, 176.935, 228.655, 0.730696, 198.016, 242.07, 0.575328, 187.582, 238.876, 0.645691, 177.787, 235.469, 0.605434, 171.824, 230.572, 0.449439, 197.803, 245.69, 0.677765, 186.091, 243.987, 0.745579, 178.425, 240.793, 0.665286, 173.741, 238.663, 0.790747, 197.164, 247.394, 0.503594, 185.665, 249.097, 0.589794, 177.787, 246.968, 0.679726, 172.25, 243.987, 0.713344]","[161.412, 232.79, 0.518898, 166.789, 228.058, 0.588961, 174.533, 222.895, 0.69012, 183.782, 225.476, 0.748921, 189.375, 229.993, 0.579996, 175.393, 232.575, 0.498958, 188.73, 233.435, 0.542714, 195.828, 235.586, 0.425656, 199.27, 237.092, 0.220485, 175.393, 237.737, 0.56784, 188.084, 239.458, 0.668615, 195.183, 239.888, 0.615433, 199.915, 240.318, 0.655674, 175.178, 242.684, 0.595608, 187.009, 245.051, 0.580098, 194.322, 246.341, 0.523083, 199.485, 245.481, 0.687254, 176.254, 246.341, 0.552639, 185.933, 249.568, 0.649139, 191.741, 249.783, 0.570147, 195.613, 248.492, 0.445659]",False,False
104,p_73,280,"[179.862, 101.06, 0.89251, 178.5, 145.855, 0.880878, 139.113, 145.857, 0.786787, 135.022, 203.049, 0.843731, 159.57, 228.807, 0.808306, 213.851, 145.847, 0.820643, 223.408, 201.61, 0.861566, 211.209, 231.544, 0.88994, 179.935, 232.856, 0.790622, 158.164, 232.869, 0.761298, 168.972, 272.313, 0.854748, 179.959, 374.275, 0.581714, 201.676, 232.891, 0.786696, 222.041, 273.666, 0.868542, 190.782, 375.603, 0.633553, 170.443, 91.5614, 0.895952, 189.358, 91.6181, 0.93434, 158.183, 92.986, 0.935216, 197.588, 98.3468, 0.79488, 185.316, 389.203, 0.245353, 196.206, 393.278, 0.301186, 182.649, 385.136, 0.217473, 189.406, 389.191, 0.254494, 178.534, 391.924, 0.290666, 178.573, 385.13, 0.230413]","[210.919, 232.705, 0.359849, 206.146, 230.215, 0.423783, 201.372, 226.479, 0.657442, 194.731, 227.517, 0.745721, 189.542, 230.215, 0.69778, 198.259, 238.309, 0.643078, 188.505, 233.328, 0.753735, 181.863, 230.422, 0.762839, 176.674, 228.762, 0.757785, 197.636, 241.837, 0.53204, 187.467, 238.724, 0.643282, 177.505, 235.403, 0.611588, 171.693, 230.63, 0.411986, 197.429, 245.573, 0.632116, 186.222, 243.913, 0.731635, 178.127, 240.384, 0.639442, 173.561, 238.517, 0.697348, 197.014, 247.441, 0.42505, 184.561, 248.894, 0.535657, 177.505, 246.818, 0.692686, 172.109, 243.913, 0.685967]","[161.571, 232.891, 0.508241, 166.829, 228.053, 0.586879, 174.822, 223.004, 0.692239, 183.657, 225.739, 0.678492, 189.967, 229.946, 0.480877, 175.243, 233.311, 0.542133, 188.705, 233.101, 0.612144, 195.646, 235.835, 0.50249, 201.115, 234.784, 0.227397, 175.243, 238.36, 0.561609, 188.284, 239.622, 0.672786, 195.646, 239.832, 0.614783, 200.484, 240.253, 0.670818, 174.822, 242.566, 0.593603, 186.812, 245.091, 0.562441, 194.595, 246.563, 0.485109, 200.064, 245.722, 0.676731, 175.243, 245.722, 0.54531, 185.76, 249.508, 0.612196, 191.86, 249.928, 0.565857, 195.646, 248.877, 0.400167]",False,False
640,p_73,281,"[179.851, 101.034, 0.890366, 178.499, 145.854, 0.882706, 139.112, 145.859, 0.785611, 135.02, 203.045, 0.843287, 160.87, 228.821, 0.805351, 213.855, 145.847, 0.824307, 223.388, 200.336, 0.863354, 211.212, 231.523, 0.883207, 179.931, 232.87, 0.795874, 158.156, 232.879, 0.764772, 168.97, 273.657, 0.855762, 181.281, 376.994, 0.508273, 201.677, 232.913, 0.788622, 222.039, 273.668, 0.870189, 190.77, 376.955, 0.594081, 171.729, 91.5354, 0.888154, 189.351, 91.6017, 0.932787, 158.201, 92.9468, 0.941582, 197.576, 97.0042, 0.800185, 186.683, 424.526, 0.234272, 193.509, 420.468, 0.260993, 178.541, 390.569, 0.19014, 189.392, 420.483, 0.243396, 179.882, 416.39, 0.246124, 179.9, 397.342, 0.26156]","[211.252, 232.885, 0.364857, 206.788, 230.044, 0.418207, 201.512, 226.798, 0.657115, 195.018, 227.812, 0.781912, 189.742, 230.044, 0.689675, 198.265, 238.162, 0.616509, 188.525, 233.088, 0.760765, 182.031, 230.653, 0.728656, 177.161, 228.218, 0.726051, 197.048, 241.814, 0.523128, 186.901, 238.77, 0.631582, 177.364, 235.118, 0.607117, 172.291, 230.653, 0.395659, 197.251, 245.467, 0.599716, 186.09, 244.249, 0.713995, 178.378, 240.597, 0.503975, 173.711, 237.959, 0.533938, 197.453, 247.496, 0.464458, 185.684, 249.12, 0.526453, 177.364, 246.481, 0.672751, 172.291, 244.046, 0.642214]","[161.409, 232.279, 0.495637, 166.877, 227.862, 0.594213, 175.079, 223.025, 0.702771, 183.703, 225.97, 0.689026, 189.802, 229.966, 0.535061, 175.079, 233.751, 0.624237, 188.75, 233.12, 0.596516, 196.112, 235.855, 0.458658, 200.528, 235.644, 0.21555, 175.079, 238.799, 0.651205, 188.33, 239.64, 0.670616, 195.901, 240.061, 0.589903, 200.528, 240.692, 0.630703, 174.448, 243.216, 0.64474, 186.857, 245.109, 0.549392, 194.639, 246.371, 0.4778, 200.108, 245.319, 0.651401, 175.71, 246.371, 0.503315, 186.226, 249.736, 0.598361, 192.115, 249.736, 0.576132, 196.532, 248.264, 0.379316]",False,False
236,p_73,282,"[179.86, 101.026, 0.887619, 178.5, 145.854, 0.883315, 139.114, 145.859, 0.785856, 135.021, 203.052, 0.844287, 160.88, 228.822, 0.804166, 213.857, 144.59, 0.822941, 223.388, 201.597, 0.864091, 211.215, 231.522, 0.883558, 179.93, 232.875, 0.796906, 158.16, 232.883, 0.76608, 168.971, 273.655, 0.856448, 181.274, 376.977, 0.508592, 201.67, 232.921, 0.790407, 222.037, 273.671, 0.870255, 190.791, 375.653, 0.593171, 171.752, 91.5217, 0.885055, 189.361, 91.6042, 0.936297, 158.222, 92.9373, 0.937541, 197.581, 97.0136, 0.802457, 179.932, 400.092, 0.126852, 0, 0, 0, 179.878, 389.216, 0.182339, 188.054, 419.096, 0.182958, 178.569, 412.309, 0.210904, 179.919, 397.37, 0.235352]","[211.439, 232.492, 0.387387, 206.986, 230.16, 0.434717, 201.473, 226.98, 0.667739, 194.9, 227.828, 0.732715, 189.599, 230.16, 0.741198, 198.292, 238.429, 0.676855, 188.751, 233.553, 0.760663, 182.178, 230.372, 0.71699, 177.089, 228.464, 0.727747, 197.868, 242.246, 0.561014, 187.691, 238.853, 0.646662, 177.089, 235.037, 0.676661, 172, 230.16, 0.603733, 196.808, 245.85, 0.620664, 186.207, 244.154, 0.725328, 177.725, 240.338, 0.529626, 173.697, 237.793, 0.481831, 195.112, 248.819, 0.424711, 184.934, 249.031, 0.586696, 177.513, 246.487, 0.712854, 172.212, 243.942, 0.735691]","[161.421, 232.278, 0.498419, 166.89, 227.861, 0.589864, 175.093, 223.023, 0.707358, 183.717, 225.757, 0.696846, 189.817, 229.964, 0.533956, 175.093, 233.751, 0.620762, 188.766, 233.119, 0.602506, 195.917, 236.064, 0.447845, 200.755, 235.223, 0.212185, 175.093, 238.799, 0.648038, 188.345, 239.64, 0.682998, 195.917, 240.061, 0.592964, 200.545, 240.692, 0.612212, 174.462, 243.006, 0.638566, 186.873, 245.109, 0.552826, 194.866, 246.161, 0.488244, 200.335, 245.319, 0.586169, 175.514, 246.371, 0.49886, 186.452, 249.737, 0.604917, 192.552, 249.737, 0.578797, 197.811, 248.054, 0.331069]",False,False
733,p_73,283,"[179.861, 99.7336, 0.885214, 178.502, 145.852, 0.883402, 139.119, 145.853, 0.783803, 135.015, 203.048, 0.843668, 160.872, 228.806, 0.803867, 213.855, 145.847, 0.824911, 223.392, 201.609, 0.862891, 211.209, 231.531, 0.885272, 179.934, 232.868, 0.793872, 158.165, 232.872, 0.762539, 168.975, 273.664, 0.858052, 181.29, 376.979, 0.523903, 201.669, 232.914, 0.789789, 222.04, 273.683, 0.87266, 190.765, 376.983, 0.596888, 171.755, 91.5158, 0.884071, 189.365, 91.6061, 0.936644, 159.487, 92.9348, 0.927878, 197.586, 98.3548, 0.805684, 182.626, 417.72, 0.226257, 192.158, 416.361, 0.263083, 178.568, 390.574, 0.191242, 189.386, 416.375, 0.195855, 179.865, 409.578, 0.241943, 179.894, 395.964, 0.232112]","[211.34, 232.896, 0.33507, 206.982, 230.198, 0.394445, 201.586, 226.878, 0.650565, 194.945, 227.5, 0.731841, 189.549, 230.406, 0.691134, 198.473, 238.5, 0.672539, 188.511, 233.519, 0.754526, 182.078, 230.406, 0.742343, 176.889, 228.538, 0.723516, 197.643, 242.65, 0.528123, 187.681, 238.707, 0.640826, 176.889, 234.764, 0.683865, 171.908, 230.198, 0.585955, 196.605, 246.386, 0.573235, 186.021, 244.103, 0.716781, 177.927, 240.16, 0.530277, 173.154, 237.462, 0.509004, 193.907, 249.084, 0.395508, 184.153, 248.876, 0.550115, 177.304, 246.386, 0.704398, 171.908, 243.895, 0.690079]","[161.412, 232.047, 0.488008, 166.881, 227.84, 0.587155, 175.085, 223.002, 0.713178, 183.71, 225.526, 0.698481, 189.6, 229.733, 0.540338, 175.085, 233.309, 0.607228, 188.548, 233.099, 0.581059, 195.911, 235.834, 0.469548, 200.539, 235.202, 0.210195, 174.875, 238.568, 0.629522, 188.338, 239.62, 0.637845, 195.7, 240.041, 0.593523, 200.328, 240.462, 0.605198, 174.244, 242.986, 0.61051, 186.865, 245.089, 0.552011, 195.069, 245.51, 0.455195, 200.328, 244.879, 0.537057, 175.085, 245.51, 0.476066, 186.865, 249.717, 0.593515, 193.386, 249.297, 0.622174, 198.646, 247.614, 0.387229]",False,False
282,p_73,284,"[179.864, 101.019, 0.88583, 178.501, 145.853, 0.883218, 139.117, 145.853, 0.784536, 135.019, 203.047, 0.843503, 160.879, 227.495, 0.800707, 213.854, 145.85, 0.824787, 223.395, 201.601, 0.860042, 211.209, 231.528, 0.883971, 179.936, 232.866, 0.793283, 158.17, 232.869, 0.760682, 168.977, 273.661, 0.857147, 181.297, 376.98, 0.519262, 201.669, 232.913, 0.78947, 222.037, 273.68, 0.870031, 190.761, 376.987, 0.592437, 171.759, 91.5159, 0.882792, 189.369, 91.6097, 0.936393, 159.487, 92.9327, 0.929011, 197.592, 98.3643, 0.806119, 181.291, 417.737, 0.236775, 192.126, 416.394, 0.275641, 178.559, 390.573, 0.18908, 188.052, 416.4, 0.202113, 178.563, 409.601, 0.243197, 179.9, 395.969, 0.226682]","[211.337, 232.897, 0.331783, 206.98, 230.199, 0.394914, 201.585, 226.879, 0.649954, 194.945, 227.502, 0.730138, 189.55, 230.407, 0.687138, 198.473, 238.706, 0.686377, 188.513, 233.519, 0.752321, 182.08, 230.407, 0.746471, 176.893, 228.539, 0.724394, 197.228, 243.271, 0.533447, 187.683, 238.706, 0.649131, 177.1, 234.972, 0.679564, 171.913, 230.407, 0.571627, 195.775, 246.799, 0.523191, 185.815, 244.101, 0.726306, 177.93, 239.951, 0.538755, 173.158, 237.254, 0.554156, 192.663, 249.496, 0.474953, 183.325, 248.666, 0.613236, 176.893, 246.176, 0.732673, 171.706, 243.686, 0.704316]","[161.419, 232.197, 0.497629, 166.889, 227.78, 0.593605, 175.092, 222.942, 0.717988, 183.717, 225.887, 0.707592, 189.817, 229.884, 0.54823, 175.092, 233.249, 0.600588, 188.555, 233.249, 0.568864, 195.917, 235.773, 0.439191, 200.755, 234.932, 0.194173, 174.882, 238.298, 0.621948, 188.344, 239.56, 0.642365, 195.917, 239.77, 0.587673, 200.334, 239.98, 0.555818, 174.461, 242.715, 0.606024, 186.872, 244.818, 0.547571, 195.076, 245.029, 0.425942, 200.334, 244.608, 0.479573, 175.092, 245.45, 0.469158, 187.082, 249.657, 0.615702, 193.603, 249.026, 0.651629, 198.862, 246.922, 0.44312]",False,False
