,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
1305,p_86,167,"[154.057, 80.6706, 0.910294, 136.436, 128.256, 0.866923, 98.332, 125.571, 0.800656, 60.3245, 190.772, 0.890583, 105.163, 220.654, 0.850789, 178.565, 132.336, 0.79023, 208.426, 190.843, 0.839868, 171.777, 219.333, 0.814688, 128.249, 235.61, 0.743077, 103.774, 234.236, 0.747901, 114.709, 269.594, 0.791927, 113.355, 389.208, 0.694013, 156.737, 238.336, 0.695962, 167.673, 273.65, 0.764713, 159.551, 385.1, 0.643493, 143.218, 71.1979, 0.903749, 158.18, 71.1507, 0.957019, 124.124, 76.5861, 0.759169, 0, 0, 0, 159.55, 431.331, 0.502238, 169.075, 428.605, 0.49046, 155.408, 391.925, 0.520795, 116.049, 438.087, 0.628622, 106.539, 431.36, 0.567806, 117.398, 394.629, 0.505192]","[170.286, 222.47, 0.416182, 162.575, 227.53, 0.236195, 150.285, 222.711, 0.231285, 144.02, 228.012, 0.232933, 140.406, 232.35, 0.156221, 148.598, 219.096, 0.693538, 141.369, 227.048, 0.783652, 139.683, 233.554, 0.663422, 138.719, 238.615, 0.566024, 151.249, 220.06, 0.76553, 144.743, 231.386, 0.785928, 144.502, 238.856, 0.648686, 145.225, 242.952, 0.650236, 154.864, 223.434, 0.710471, 148.839, 233.072, 0.724222, 148.598, 239.338, 0.586996, 149.321, 242.952, 0.519169, 158.96, 227.289, 0.683229, 153.418, 233.795, 0.809777, 152.936, 238.374, 0.767481, 152.936, 241.265, 0.585979]","[108.608, 226.639, 0.5318, 116.361, 228.3, 0.287704, 125.497, 221.102, 0.278802, 133.803, 225.255, 0.224026, 128.266, 229.408, 0.119756, 129.373, 217.503, 0.692043, 136.848, 223.317, 0.755153, 139.063, 230.792, 0.530685, 138.786, 235.776, 0.448667, 126.328, 218.057, 0.778172, 134.357, 226.916, 0.691577, 134.357, 231.623, 0.334676, 130.757, 230.792, 0.263318, 123.282, 220.548, 0.80241, 130.757, 229.131, 0.658066, 129.65, 231.346, 0.571488, 127.712, 231.346, 0.567998, 120.237, 224.978, 0.72473, 124.666, 229.131, 0.511921, 125.497, 231.069, 0.688399, 125.497, 231.346, 0.572356]",False,False
223,p_86,168,"[154.055, 80.6717, 0.910359, 136.439, 128.264, 0.863781, 98.3318, 125.577, 0.799131, 60.3235, 190.776, 0.889801, 105.161, 220.654, 0.852166, 178.569, 132.341, 0.791153, 208.414, 190.842, 0.836608, 171.78, 219.332, 0.81438, 128.261, 235.608, 0.741092, 103.789, 234.233, 0.748698, 114.716, 269.623, 0.781954, 113.357, 389.194, 0.696644, 156.742, 238.33, 0.696336, 167.656, 273.693, 0.769492, 159.552, 385.1, 0.641328, 143.214, 71.199, 0.902455, 158.18, 71.149, 0.957936, 124.12, 76.5965, 0.761086, 166.336, 73.8881, 0.0750274, 159.556, 431.339, 0.495462, 169.076, 428.61, 0.487514, 155.406, 391.93, 0.520746, 116.053, 438.092, 0.630042, 107.85, 431.371, 0.56774, 117.393, 394.612, 0.500445]","[170.532, 222.469, 0.411466, 162.582, 227.77, 0.268232, 150.294, 222.951, 0.231377, 144.03, 228.011, 0.224683, 140.176, 232.106, 0.150187, 148.608, 219.337, 0.694776, 141.38, 227.047, 0.762088, 139.453, 233.552, 0.668715, 138.489, 238.611, 0.567787, 151.258, 220.301, 0.772559, 144.753, 231.384, 0.78718, 144.03, 238.852, 0.651927, 145.235, 242.707, 0.627741, 155.113, 223.433, 0.702818, 148.849, 233.07, 0.717558, 148.608, 239.334, 0.584586, 149.09, 242.948, 0.542906, 159.209, 227.047, 0.669446, 153.426, 233.793, 0.782908, 152.945, 238.37, 0.741013, 152.945, 241.021, 0.55233]","[108.883, 226.639, 0.539076, 116.358, 228.023, 0.289498, 125.494, 221.101, 0.28661, 133.8, 225.254, 0.21572, 128.263, 229.407, 0.113466, 129.37, 217.779, 0.692217, 136.845, 223.316, 0.7293, 139.06, 230.791, 0.515415, 138.783, 235.775, 0.392052, 126.048, 218.056, 0.7772, 134.353, 226.639, 0.687007, 134.353, 231.068, 0.331105, 130.754, 230.238, 0.286132, 123.002, 220.548, 0.795687, 130.477, 229.13, 0.64432, 129.647, 231.068, 0.586194, 127.709, 231.345, 0.580354, 120.234, 224.977, 0.733179, 124.387, 229.13, 0.508354, 125.494, 231.068, 0.690448, 125.494, 231.345, 0.588166]",False,False
667,p_86,169,"[154.054, 80.6741, 0.910277, 136.434, 128.261, 0.864992, 97.0162, 125.578, 0.798472, 60.3297, 190.779, 0.889231, 105.172, 220.651, 0.849195, 178.565, 132.339, 0.790766, 208.43, 190.834, 0.842631, 173.114, 219.312, 0.807879, 129.591, 235.607, 0.735646, 103.813, 234.231, 0.747765, 114.718, 269.608, 0.78835, 113.349, 389.209, 0.692618, 156.765, 238.326, 0.700025, 167.657, 274.992, 0.773095, 159.553, 385.103, 0.639783, 143.213, 71.1977, 0.903263, 158.182, 71.1511, 0.958229, 124.117, 76.5876, 0.759578, 167.566, 73.8842, 0.0733826, 159.559, 431.332, 0.481774, 169.078, 428.601, 0.47606, 155.403, 391.936, 0.513995, 116.052, 438.088, 0.630809, 106.539, 431.36, 0.567794, 117.387, 394.627, 0.502746]","[170.374, 222.686, 0.406178, 162.423, 227.746, 0.259715, 150.376, 223.168, 0.234826, 144.112, 228.228, 0.225265, 140.739, 232.083, 0.150645, 148.449, 219.554, 0.726609, 141.221, 227.023, 0.748017, 139.534, 233.769, 0.656696, 138.811, 238.588, 0.560233, 151.099, 220.518, 0.746337, 144.835, 231.36, 0.793045, 144.594, 239.07, 0.632831, 145.317, 242.925, 0.635207, 154.954, 223.65, 0.705441, 148.931, 233.046, 0.720077, 148.931, 239.552, 0.573346, 149.172, 243.166, 0.511959, 159.05, 227.264, 0.662601, 153.509, 233.769, 0.779968, 153.027, 238.588, 0.730659, 153.027, 241.238, 0.569938]","[108.992, 226.666, 0.526935, 116.402, 228.313, 0.266005, 125.459, 220.903, 0.295413, 133.693, 225.02, 0.220445, 127.929, 229.411, 0.123625, 129.302, 217.61, 0.693997, 136.986, 223.373, 0.728175, 138.907, 230.509, 0.526845, 138.633, 235.723, 0.391119, 126.283, 218.158, 0.775428, 134.242, 226.941, 0.696896, 134.242, 231.332, 0.344678, 130.399, 230.509, 0.295176, 123.264, 220.903, 0.800791, 130.674, 229.137, 0.671175, 129.576, 231.332, 0.58622, 127.655, 231.332, 0.57736, 120.245, 225.02, 0.748694, 125.185, 229.411, 0.522332, 125.459, 231.058, 0.690941, 125.185, 231.332, 0.581847]",False,False
994,p_86,170,"[152.743, 80.6768, 0.909281, 136.433, 128.257, 0.866607, 97.0112, 125.581, 0.798843, 60.332, 190.779, 0.888247, 105.171, 220.651, 0.847754, 178.572, 132.328, 0.789685, 208.416, 190.812, 0.847026, 174.459, 219.298, 0.803333, 128.26, 234.313, 0.74137, 103.779, 234.221, 0.742668, 114.717, 268.246, 0.811764, 113.361, 389.214, 0.674576, 156.751, 237, 0.699034, 167.638, 270.94, 0.769504, 159.562, 385.099, 0.621151, 143.199, 71.1945, 0.903788, 158.174, 71.1579, 0.957071, 124.106, 76.5926, 0.765604, 166.326, 73.9095, 0.0655565, 159.547, 431.325, 0.461993, 169.066, 428.606, 0.457186, 155.407, 393.252, 0.491872, 116.01, 438.104, 0.609786, 107.863, 432.688, 0.533652, 118.739, 394.655, 0.489802]","[170.239, 222.917, 0.440379, 162.29, 227.494, 0.272874, 151.451, 223.64, 0.209564, 144.225, 228.939, 0.230244, 140.853, 232.07, 0.146975, 148.561, 220.027, 0.764691, 141.335, 226.771, 0.753425, 139.408, 233.516, 0.710292, 138.685, 238.333, 0.600934, 150.969, 221.231, 0.713874, 144.948, 231.589, 0.805742, 144.707, 239.056, 0.656355, 145.429, 243.15, 0.677584, 154.823, 223.64, 0.693469, 149.042, 233.275, 0.713608, 149.042, 239.778, 0.584323, 150.006, 243.391, 0.512651, 158.918, 227.494, 0.665717, 153.619, 233.997, 0.774426, 152.896, 238.574, 0.73199, 152.896, 241.464, 0.57547]","[109.814, 226.118, 0.553075, 116.4, 223.648, 0.326449, 125.457, 220.904, 0.329077, 132.317, 224.471, 0.190973, 130.122, 229.136, 0.113635, 129.299, 217.61, 0.67773, 136.434, 222.825, 0.716243, 138.904, 229.685, 0.377513, 138.629, 234.899, 0.217915, 126.28, 218.159, 0.777958, 133.964, 226.667, 0.674666, 132.317, 228.588, 0.413978, 130.122, 229.136, 0.382024, 123.261, 220.629, 0.808828, 130.396, 228.862, 0.634054, 129.299, 230.509, 0.579179, 127.652, 230.509, 0.573794, 120.242, 224.746, 0.767639, 124.084, 228.862, 0.518115, 125.457, 230.783, 0.703932, 125.457, 231.057, 0.611858]",False,False
1453,p_86,171,"[152.737, 80.6772, 0.909231, 136.432, 128.256, 0.867897, 97.0095, 125.581, 0.798818, 60.3309, 190.777, 0.887909, 105.169, 220.65, 0.84854, 178.569, 132.328, 0.790139, 208.418, 190.811, 0.847725, 174.454, 219.303, 0.804641, 128.254, 234.314, 0.741491, 103.775, 234.219, 0.741256, 114.719, 268.241, 0.810635, 113.352, 390.547, 0.670305, 156.751, 237, 0.697298, 167.646, 272.302, 0.761039, 159.565, 385.1, 0.619301, 143.2, 71.1956, 0.904432, 158.173, 71.1605, 0.958132, 124.108, 76.5876, 0.767928, 166.318, 73.9174, 0.0708232, 159.552, 430.014, 0.445412, 169.071, 428.591, 0.443111, 155.411, 393.256, 0.489183, 116.019, 438.107, 0.60943, 107.868, 432.69, 0.534115, 118.729, 395.935, 0.488797]","[170.472, 222.924, 0.440949, 162.283, 228.224, 0.281999, 151.443, 223.647, 0.206754, 144.458, 228.946, 0.225169, 140.604, 232.078, 0.14712, 148.553, 219.793, 0.768003, 141.568, 226.778, 0.743208, 139.641, 233.523, 0.717558, 138.677, 238.34, 0.611509, 151.202, 221.238, 0.710356, 144.94, 231.596, 0.80338, 144.699, 239.063, 0.664838, 145.422, 243.158, 0.686056, 154.816, 223.647, 0.691869, 149.035, 233.282, 0.7174, 149.035, 239.785, 0.583797, 150.239, 243.158, 0.52527, 158.91, 227.501, 0.653441, 153.611, 234.005, 0.784725, 152.889, 238.581, 0.736873, 152.889, 241.471, 0.574668]","[109.812, 226.118, 0.55351, 116.398, 223.648, 0.315701, 125.454, 220.904, 0.320478, 132.04, 224.471, 0.194466, 133.413, 227.215, 0.120473, 129.296, 217.611, 0.675986, 136.431, 222.825, 0.72023, 138.627, 230.783, 0.360664, 138.352, 235.722, 0.224487, 126.278, 218.16, 0.769586, 133.961, 226.667, 0.682864, 132.315, 228.862, 0.40568, 129.845, 229.136, 0.376297, 123.259, 220.629, 0.805573, 130.394, 228.862, 0.64464, 129.296, 230.783, 0.552652, 127.375, 230.508, 0.544279, 120.24, 224.746, 0.765669, 124.357, 229.136, 0.515797, 125.454, 230.783, 0.692737, 125.454, 231.332, 0.595091]",False,False
1284,p_86,172,"[154.042, 80.686, 0.91119, 136.438, 128.261, 0.86546, 97.0125, 125.584, 0.798035, 60.3347, 190.769, 0.883542, 105.158, 220.651, 0.849235, 178.573, 132.336, 0.79141, 208.423, 190.813, 0.849549, 174.477, 219.286, 0.802076, 128.248, 235.602, 0.739897, 103.771, 234.226, 0.742215, 114.713, 268.248, 0.808803, 114.614, 389.185, 0.666191, 156.754, 238.34, 0.69824, 167.635, 270.945, 0.758126, 159.553, 385.097, 0.614406, 143.207, 71.1995, 0.904907, 158.181, 71.165, 0.954005, 124.111, 75.2765, 0.765665, 166.318, 73.9106, 0.0697336, 155.416, 398.718, 0.125086, 0, 0, 0, 155.418, 393.254, 0.47182, 116.022, 436.773, 0.557603, 107.875, 431.352, 0.494791, 118.74, 394.657, 0.475966]","[170.741, 222.661, 0.42122, 162.552, 228.683, 0.282505, 151.232, 223.384, 0.205088, 144.729, 228.923, 0.221633, 140.875, 232.295, 0.142707, 148.583, 219.771, 0.771399, 141.598, 226.756, 0.729674, 139.671, 233.5, 0.68172, 138.467, 238.558, 0.573875, 151.232, 221.216, 0.709962, 144.97, 231.573, 0.799559, 144.488, 239.039, 0.64032, 145.452, 243.375, 0.619122, 154.845, 223.625, 0.695355, 149.064, 233.259, 0.718772, 149.064, 239.762, 0.600494, 150.269, 243.375, 0.519366, 158.939, 227.478, 0.673411, 153.641, 234.222, 0.780796, 153.159, 238.558, 0.747924, 152.918, 241.689, 0.58344]","[109.798, 226.122, 0.576437, 116.383, 224.202, 0.336618, 125.438, 220.909, 0.31683, 131.748, 223.927, 0.182995, 133.12, 227.22, 0.122593, 129.005, 217.342, 0.663651, 136.139, 222.555, 0.678554, 136.413, 226.671, 0.276907, 134.767, 229.14, 0.143545, 125.986, 218.165, 0.767721, 133.669, 226.397, 0.613538, 132.572, 228.592, 0.44078, 130.651, 229.14, 0.38336, 122.968, 220.635, 0.789312, 130.102, 228.592, 0.579839, 129.553, 230.238, 0.546668, 127.907, 230.787, 0.509547, 119.95, 224.75, 0.747331, 123.243, 228.043, 0.557879, 125.163, 229.964, 0.714584, 125.712, 231.336, 0.659722]",False,False
332,p_86,173,"[152.736, 80.681, 0.910217, 136.435, 128.272, 0.862974, 97.0097, 125.592, 0.796496, 60.3314, 190.768, 0.887044, 105.161, 220.654, 0.849079, 178.568, 132.345, 0.791407, 208.419, 190.811, 0.848868, 174.473, 219.29, 0.802262, 128.245, 234.326, 0.740943, 103.777, 234.225, 0.742075, 114.714, 268.265, 0.807775, 114.606, 387.874, 0.672256, 156.746, 238.328, 0.694821, 167.642, 269.624, 0.765128, 160.854, 385.093, 0.627622, 143.198, 71.1984, 0.902087, 158.176, 71.1573, 0.955732, 124.108, 76.5856, 0.765569, 166.318, 73.9078, 0.0805107, 159.52, 429.977, 0.462753, 169.061, 427.256, 0.454629, 155.441, 391.915, 0.491535, 116.02, 436.744, 0.556783, 107.88, 431.334, 0.500149, 118.729, 394.642, 0.475855]","[170.977, 222.186, 0.414698, 162.549, 228.206, 0.230963, 150.989, 222.908, 0.22972, 144.246, 228.688, 0.207384, 139.671, 231.819, 0.125991, 148.822, 219.778, 0.771524, 141.356, 227.002, 0.721794, 139.189, 233.986, 0.670979, 137.744, 238.802, 0.607888, 151.23, 220.982, 0.710675, 144.969, 231.578, 0.815444, 144.487, 239.284, 0.644918, 145.45, 243.378, 0.607869, 155.083, 223.631, 0.698719, 149.063, 233.023, 0.728059, 149.063, 240.006, 0.592815, 150.267, 243.378, 0.511719, 158.936, 227.484, 0.689589, 153.638, 234.227, 0.783772, 152.916, 238.802, 0.738541, 152.916, 241.692, 0.575381]","[109.804, 226.401, 0.56695, 116.389, 223.932, 0.364713, 125.717, 220.64, 0.360169, 133.947, 224.481, 0.177023, 132.85, 227.224, 0.112642, 129.009, 217.348, 0.677494, 136.417, 222.56, 0.710224, 137.514, 226.676, 0.392145, 136.417, 229.145, 0.20104, 126.265, 218.171, 0.782979, 133.399, 226.127, 0.600616, 132.301, 228.047, 0.514327, 130.93, 228.87, 0.499163, 122.973, 220.64, 0.798951, 129.832, 228.322, 0.571905, 129.009, 229.694, 0.636425, 127.637, 230.242, 0.650092, 120.23, 224.755, 0.751028, 123.522, 228.322, 0.571804, 125.168, 229.968, 0.762317, 125.442, 231.065, 0.639504]",False,False
1959,p_86,174,"[152.731, 80.6812, 0.91057, 136.436, 128.267, 0.865092, 97.0097, 125.591, 0.796469, 60.334, 190.772, 0.885799, 105.169, 220.655, 0.847072, 178.569, 132.339, 0.790901, 208.419, 190.817, 0.846458, 174.45, 219.297, 0.80401, 128.263, 234.317, 0.739913, 103.788, 234.219, 0.742384, 114.714, 268.286, 0.79934, 113.362, 389.188, 0.680759, 156.753, 237.005, 0.698586, 167.644, 270.973, 0.761037, 159.566, 383.752, 0.617545, 143.192, 71.1987, 0.900489, 158.171, 71.1569, 0.95664, 124.114, 76.59, 0.76642, 166.305, 73.9123, 0.0865811, 155.457, 398.733, 0.174328, 0, 0, 0, 155.44, 390.576, 0.46986, 116.004, 436.77, 0.596495, 106.538, 431.344, 0.532847, 118.738, 394.632, 0.481569]","[171.188, 222.192, 0.409948, 161.554, 223.637, 0.240324, 151.197, 222.674, 0.232607, 144.212, 228.454, 0.209888, 139.636, 231.585, 0.132663, 148.789, 219.783, 0.781931, 141.322, 227.009, 0.725955, 139.154, 233.753, 0.684194, 137.709, 238.57, 0.618494, 151.197, 220.988, 0.708759, 144.935, 231.585, 0.811228, 144.453, 239.293, 0.65132, 145.176, 243.146, 0.59849, 155.051, 223.637, 0.695418, 149.03, 233.271, 0.738258, 149.03, 240.015, 0.580882, 149.752, 243.628, 0.505481, 158.905, 227.491, 0.699631, 153.847, 234.235, 0.786502, 152.883, 238.811, 0.72614, 152.883, 241.942, 0.580747]","[109.813, 226.401, 0.563517, 116.398, 223.657, 0.377669, 125.726, 220.639, 0.366968, 133.957, 224.206, 0.180001, 133.408, 226.95, 0.116888, 129.019, 217.347, 0.673623, 136.427, 222.56, 0.707001, 137.798, 226.95, 0.390271, 136.427, 229.145, 0.196248, 126.275, 218.17, 0.781368, 133.408, 226.126, 0.601146, 132.311, 228.047, 0.509755, 131.214, 228.87, 0.493662, 122.983, 220.639, 0.793988, 129.842, 228.321, 0.574991, 129.019, 229.419, 0.631343, 127.647, 230.242, 0.636264, 119.965, 224.755, 0.755012, 123.531, 228.321, 0.58819, 125.177, 229.968, 0.774342, 125.452, 231.065, 0.658621]",False,False
1871,p_86,175,"[152.724, 80.6819, 0.909171, 136.441, 128.272, 0.863856, 97.013, 125.593, 0.794322, 60.3403, 190.76, 0.883583, 105.161, 220.656, 0.848764, 178.571, 132.339, 0.790032, 208.422, 190.82, 0.847171, 173.104, 220.617, 0.811803, 128.268, 234.326, 0.734868, 103.785, 234.226, 0.743053, 114.712, 268.277, 0.808429, 113.341, 389.2, 0.673886, 156.763, 238.319, 0.69843, 167.635, 269.624, 0.765623, 160.861, 382.403, 0.614565, 143.192, 71.2004, 0.897294, 158.169, 71.1523, 0.958765, 124.134, 75.2454, 0.765115, 166.298, 73.9073, 0.0960311, 156.781, 398.718, 0.193902, 0, 0, 0, 155.421, 390.557, 0.463516, 114.711, 436.785, 0.596587, 106.539, 431.362, 0.531663, 118.73, 394.636, 0.471263]","[170.602, 222.742, 0.398123, 162.894, 227.078, 0.249332, 151.332, 222.501, 0.226886, 144.347, 228.523, 0.19948, 139.53, 231.413, 0.145925, 148.924, 219.611, 0.778388, 141.457, 227.078, 0.783206, 139.048, 233.34, 0.724949, 137.362, 238.639, 0.705199, 151.332, 220.815, 0.753567, 144.829, 231.413, 0.811832, 144.106, 239.121, 0.67991, 145.311, 243.216, 0.605377, 154.945, 223.465, 0.72637, 149.164, 233.099, 0.777513, 148.924, 239.844, 0.601516, 149.887, 243.697, 0.497584, 159.04, 227.319, 0.736731, 153.982, 234.304, 0.786504, 153.018, 238.639, 0.712428, 153.018, 241.771, 0.542005]","[109.802, 226.681, 0.561663, 116.386, 225.036, 0.354039, 125.438, 220.646, 0.336856, 134.217, 224.487, 0.207008, 130.102, 229.425, 0.0931489, 128.73, 217.08, 0.665804, 136.686, 222.841, 0.734933, 138.88, 229.699, 0.483635, 138.332, 236.008, 0.36677, 125.987, 218.178, 0.792825, 133.942, 226.681, 0.706276, 132.296, 228.876, 0.367261, 130.651, 229.425, 0.334752, 122.97, 220.646, 0.79314, 129.828, 228.876, 0.617427, 129.279, 230.796, 0.605991, 127.633, 231.071, 0.585456, 120.226, 225.036, 0.725004, 123.793, 228.876, 0.581338, 125.164, 230.522, 0.746589, 125.713, 231.345, 0.655426]",False,False
163,p_86,176,"[152.717, 80.6824, 0.909037, 136.442, 128.27, 0.864701, 97.0121, 125.595, 0.794788, 60.3406, 190.759, 0.884177, 105.16, 220.658, 0.846672, 178.575, 132.337, 0.789498, 208.413, 190.822, 0.843952, 171.771, 220.631, 0.817006, 129.596, 235.605, 0.731453, 103.804, 234.231, 0.744043, 114.711, 268.276, 0.80753, 113.347, 389.184, 0.669107, 156.778, 238.324, 0.702355, 167.622, 269.591, 0.776788, 159.568, 382.408, 0.618949, 143.185, 71.201, 0.896184, 158.165, 71.1519, 0.958521, 124.131, 75.2457, 0.766105, 166.292, 73.9106, 0.0997073, 159.543, 428.641, 0.443129, 169.083, 425.892, 0.437825, 155.42, 390.55, 0.455775, 116.016, 438.098, 0.581478, 107.869, 432.684, 0.510528, 117.4, 394.651, 0.455991]","[170.759, 222.519, 0.381662, 162.811, 225.41, 0.240523, 151.972, 222.278, 0.218493, 144.264, 228.782, 0.196229, 139.688, 231.431, 0.15274, 148.841, 219.629, 0.767119, 141.615, 226.855, 0.796119, 139.206, 233.358, 0.737706, 137.52, 238.657, 0.704766, 151.249, 220.833, 0.771392, 144.987, 231.431, 0.809394, 144.023, 239.139, 0.691433, 145.228, 242.992, 0.631774, 155.103, 223.483, 0.744831, 149.081, 233.358, 0.771351, 149.081, 239.861, 0.602353, 149.804, 243.715, 0.510591, 159.198, 227.336, 0.751182, 153.899, 234.562, 0.775705, 153.176, 238.416, 0.698416, 153.176, 241.306, 0.487646]","[109.253, 226.685, 0.543294, 116.111, 225.313, 0.364359, 125.437, 220.924, 0.328736, 134.215, 224.216, 0.211751, 130.1, 229.428, 0.0945612, 128.729, 217.084, 0.659765, 136.684, 222.844, 0.72792, 138.878, 230.251, 0.517629, 138.33, 236.285, 0.4118, 125.986, 218.181, 0.786781, 133.941, 226.685, 0.714537, 132.295, 228.879, 0.354027, 130.649, 229.153, 0.320554, 122.968, 220.65, 0.788307, 129.826, 228.879, 0.622753, 129.278, 230.525, 0.598337, 127.632, 231.073, 0.567593, 119.951, 224.764, 0.719053, 123.791, 228.879, 0.595061, 125.163, 230.525, 0.748915, 125.437, 231.348, 0.648389]",False,False
2075,p_86,177,"[152.718, 80.6812, 0.90792, 136.441, 128.269, 0.864557, 97.0107, 125.592, 0.79531, 60.3397, 190.76, 0.885056, 105.162, 220.659, 0.846403, 178.572, 132.336, 0.788853, 208.412, 190.826, 0.843186, 171.771, 220.636, 0.817465, 128.282, 235.607, 0.73177, 103.796, 234.234, 0.7436, 114.719, 269.58, 0.794883, 113.35, 387.875, 0.67681, 156.769, 238.326, 0.700402, 167.631, 269.604, 0.77308, 160.851, 382.394, 0.622139, 143.185, 71.2006, 0.896166, 158.165, 71.1496, 0.959265, 124.132, 75.2503, 0.765552, 166.295, 73.8947, 0.0976542, 159.544, 428.641, 0.421759, 169.087, 425.891, 0.419601, 155.424, 389.219, 0.465466, 116.017, 438.099, 0.590654, 107.866, 432.683, 0.519565, 117.402, 394.64, 0.45859]","[170.76, 222.524, 0.380268, 162.089, 223.969, 0.242983, 151.731, 222.283, 0.218591, 144.264, 228.787, 0.19794, 139.687, 231.436, 0.1532, 148.84, 219.633, 0.77052, 141.614, 226.86, 0.797555, 139.205, 233.363, 0.741135, 137.519, 238.663, 0.705509, 151.249, 220.838, 0.768304, 144.986, 231.436, 0.809476, 144.023, 239.144, 0.693002, 145.227, 242.998, 0.633989, 155.103, 223.487, 0.74228, 149.081, 233.363, 0.770809, 149.081, 239.867, 0.603163, 149.804, 243.721, 0.512366, 159.198, 227.341, 0.749522, 153.899, 234.568, 0.771841, 153.176, 238.422, 0.697021, 153.176, 241.071, 0.487039]","[108.981, 226.41, 0.538588, 116.388, 225.588, 0.347118, 125.44, 220.924, 0.32554, 134.493, 224.49, 0.21566, 130.104, 229.428, 0.0880974, 129.006, 217.358, 0.658946, 136.962, 222.844, 0.719143, 138.882, 230.525, 0.516321, 138.333, 236.56, 0.424714, 125.989, 218.181, 0.788241, 133.944, 226.685, 0.71264, 132.298, 228.879, 0.343761, 130.927, 229.428, 0.309579, 122.971, 220.65, 0.786707, 129.829, 228.879, 0.618639, 129.281, 230.525, 0.597398, 127.635, 231.074, 0.557342, 119.954, 224.765, 0.712459, 123.52, 228.605, 0.607316, 125.166, 230.525, 0.752896, 125.715, 231.348, 0.649965]",False,False
1435,p_86,178,"[152.724, 80.684, 0.908849, 136.447, 128.268, 0.862406, 97.0205, 125.588, 0.795692, 60.3331, 190.769, 0.88779, 105.156, 220.656, 0.847158, 178.578, 132.331, 0.790451, 208.414, 190.828, 0.842628, 171.775, 220.632, 0.814688, 128.283, 234.327, 0.733701, 103.79, 234.228, 0.745021, 114.722, 269.606, 0.789867, 113.35, 387.851, 0.670561, 156.774, 237.008, 0.701093, 167.643, 270.937, 0.762471, 159.567, 379.688, 0.625361, 143.187, 71.2047, 0.895668, 158.164, 71.1496, 0.959002, 124.131, 75.2698, 0.761346, 166.293, 73.9073, 0.0973234, 156.779, 398.707, 0.314414, 169.036, 400.078, 0.370644, 156.745, 386.515, 0.453552, 116.008, 436.776, 0.566455, 107.86, 431.363, 0.508811, 117.403, 394.616, 0.453545]","[170.765, 222.036, 0.434812, 161.37, 222.758, 0.269202, 151.493, 222.758, 0.221001, 144.026, 228.781, 0.21085, 139.69, 231.431, 0.153074, 148.844, 219.627, 0.766188, 141.617, 227.095, 0.785005, 139.208, 233.358, 0.738885, 137.522, 238.658, 0.719865, 151.253, 220.59, 0.757406, 144.748, 231.431, 0.834384, 144.267, 239.139, 0.705075, 145.23, 242.994, 0.682355, 155.107, 223.481, 0.726557, 149.085, 233.358, 0.755532, 149.085, 239.862, 0.609455, 150.289, 243.235, 0.547361, 158.961, 227.335, 0.73261, 153.421, 234.321, 0.815386, 153.18, 238.658, 0.790478, 153.18, 241.307, 0.572182]","[108.697, 226.403, 0.544447, 116.106, 225.58, 0.344332, 125.435, 220.915, 0.327954, 134.216, 224.756, 0.197041, 133.941, 226.951, 0.0817199, 128.728, 217.073, 0.661342, 136.685, 222.561, 0.730082, 138.88, 229.97, 0.457941, 138.332, 236.006, 0.362498, 125.984, 218.171, 0.790303, 133.667, 226.403, 0.666763, 132.844, 228.872, 0.370629, 131.197, 229.421, 0.334168, 122.966, 220.64, 0.760772, 129.825, 228.598, 0.530495, 129.551, 230.519, 0.603545, 128.179, 231.067, 0.552252, 119.399, 224.756, 0.708658, 123.24, 227.775, 0.634154, 125.161, 230.244, 0.751558, 125.984, 231.342, 0.650374]",False,False
