,leftHandTouching,rightHandTouching
6794,False,False
6795,False,False
6796,False,False
6797,False,False
6798,False,False
6799,False,False
6800,False,False
6801,False,False
6802,False,False
6803,False,False
6804,False,False
6805,False,False
6806,False,False
6807,False,False
6808,False,False
6809,False,False
6810,False,False
6811,False,False
6812,False,False
6813,False,False
6814,False,False
6815,False,False
6816,False,False
6817,False,False
6818,False,False
6819,False,False
6820,False,False
6821,False,False
6822,False,False
6823,False,False
6824,False,False
6825,False,False
6826,False,False
6827,False,False
6828,False,False
6829,False,False
6830,False,False
6831,False,False
6832,False,False
6833,False,False
6834,False,False
6835,False,False
6836,False,False
6837,False,False
6838,False,False
6839,False,False
6840,False,False
6841,False,False
6842,False,False
6843,False,False
6844,False,False
6845,False,False
6846,False,False
6847,False,False
6848,False,False
6849,False,False
6850,False,False
6851,False,False
6852,False,False
6853,False,False
6854,False,False
6855,False,False
6856,False,False
6857,False,False
6858,False,False
6859,False,False
6860,False,False
6861,False,False
6862,False,False
6863,False,False
6864,False,False
6865,False,False
6866,False,False
6867,False,False
6868,False,False
6869,False,False
6870,False,False
6871,False,False
6872,False,False
6873,False,False
6874,False,False
6875,False,False
6876,False,False
6877,False,False
6878,False,False
6879,False,False
6880,False,False
6881,False,False
6882,False,False
6883,False,False
6884,False,False
6885,False,False
6886,False,False
6887,False,False
6888,False,False
6889,False,False
6890,False,False
6891,False,False
6892,False,False
6893,False,False
6894,False,False
6895,False,False
6896,False,False
6897,False,False
6898,False,False
6899,False,False
6900,False,False
6901,False,False
6902,False,False
6903,False,False
6904,False,False
6905,False,False
6906,False,False
6907,False,False
6908,False,False
6909,False,False
6910,False,False
6911,False,False
6912,False,False
6913,False,False
6914,False,False
6915,False,False
6916,False,False
6917,False,False
6918,False,False
6919,False,False
6920,False,False
6921,False,False
6922,False,False
6923,False,False
6924,False,False
6925,False,False
6926,False,False
6927,False,False
6928,False,False
6929,False,False
6930,False,False
6931,False,False
6932,False,False
6933,False,False
6934,False,False
6935,False,False
6936,False,False
6937,False,False
6938,False,False
6939,False,False
6940,False,False
6941,False,False
6942,False,False
6943,False,False
6944,False,False
6945,False,False
6946,False,False
6947,False,False
6948,False,False
6949,False,False
6950,False,False
6951,False,False
6952,False,False
6953,False,False
6954,False,False
6955,False,False
6956,False,False
6957,False,False
6958,False,False
6959,False,False
6960,False,False
6961,False,False
6962,False,False
6963,False,False
6964,False,False
6965,False,False
6966,False,False
6967,False,False
6968,False,False
6969,False,False
6970,False,False
6971,False,False
6972,False,False
6973,False,False
6974,False,False
6975,False,False
6976,False,False
6977,False,False
6978,False,False
6979,False,False
6980,False,False
6981,False,False
6982,False,False
6983,False,False
6984,False,False
6985,False,False
6986,False,False
6987,False,False
6988,False,False
6989,False,False
6990,False,False
6991,False,False
6992,False,False
6993,False,False
6994,False,False
6995,False,False
6996,False,False
6997,False,False
6998,False,False
6999,False,False
7000,False,False
7001,False,False
7002,False,False
7003,False,False
7004,False,False
7005,False,False
7006,False,False
7007,False,False
7008,False,False
7009,False,False
7010,False,False
7011,False,False
7012,False,False
7013,False,False
7014,False,False
7015,False,False
7016,False,False
7017,False,False
7018,False,False
7019,False,False
7020,False,False
7021,False,False
7022,False,False
7023,False,False
7024,False,False
7025,False,False
7026,False,False
7027,False,False
7028,False,False
7029,False,False
7030,False,False
7031,False,False
7032,False,False
7033,False,False
7034,False,False
7035,False,False
7036,False,False
7037,False,False
7038,False,False
7039,False,False
7040,False,False
7041,False,False
7042,False,False
7043,False,False
7044,False,False
7045,False,False
7046,False,False
7047,False,False
7048,False,False
7049,False,False
7050,False,False
7051,False,False
7052,False,False
7053,False,False
7054,False,False
7055,False,False
7056,False,False
7057,False,False
7058,False,False
7059,False,False
7060,False,False
7061,False,False
7062,False,False
7063,False,False
7064,False,False
7065,False,False
7066,False,False
7067,False,False
7068,False,False
7069,False,False
7070,False,False
7071,False,False
7072,False,False
7073,False,False
7074,False,False
7075,False,False
7076,False,False
7077,False,False
7078,False,False
7079,False,False
7080,False,False
7081,False,False
7082,False,False
7083,False,False
7084,False,False
7085,False,False
7086,False,False
7087,False,False
7088,False,False
7089,False,False
7090,False,False
7091,False,False
7092,False,False
7093,False,False
7094,False,False
7095,False,False
7096,False,False
7097,False,False
7098,False,False
7099,False,False
7100,False,False
7101,False,False
7102,False,False
7103,False,False
7104,False,False
7105,False,False
7106,False,False
7107,False,False
7108,False,False
7109,False,False
7110,False,False
7111,False,False
7112,False,False
7113,False,False
7114,False,False
7115,False,False
7116,False,False
7117,False,False
7118,False,False
7119,False,False
7120,False,False
7121,False,False
7122,False,False
7123,False,False
7124,False,False
7125,False,False
7126,False,False
7127,False,False
7128,False,False
7129,False,False
7130,False,False
7131,False,False
7132,False,False
7133,False,False
7134,False,False
7135,False,False
7136,False,False
7137,False,False
7138,False,False
7139,False,False
7140,False,False
7141,False,False
7142,False,False
7143,False,False
7144,False,False
7145,False,False
7146,False,False
7147,False,False
7148,False,False
7149,False,False
7150,False,False
7151,False,False
7152,False,False
7153,False,False
7154,False,False
7155,False,False
7156,False,False
7157,False,False
7158,False,False
7159,False,False
7160,False,False
7161,False,False
7162,False,False
7163,False,False
7164,False,False
7165,False,False
7166,False,False
7167,False,False
7168,False,False
7169,False,False
7170,False,False
7171,False,False
7172,False,False
7173,False,False
7174,False,False
7175,False,False
7176,False,False
7177,False,False
7178,False,False
7179,False,False
7180,False,False
7181,False,False
7182,False,False
7183,False,False
7184,False,False
7185,False,False
7186,False,False
7187,False,False
7188,False,False
7189,False,False
7190,False,False
7191,False,False
7192,False,False
7193,False,False
7194,False,False
7195,False,False
7196,False,False
7197,False,False
7198,False,False
7199,False,False
7200,False,False
7201,False,False
7202,False,False
7203,False,False
7204,False,False
7205,False,False
7206,False,False
7207,False,False
7208,False,False
7209,False,False
7210,False,False
7211,False,False
7212,False,False
7213,False,False
7214,False,False
7215,False,False
7216,False,False
7217,False,False
7218,False,False
7219,False,False
7220,False,False
7221,False,False
7222,False,False
7223,False,False
7224,False,False
7225,False,False
7226,False,False
7227,False,False
7228,False,False
7229,False,False
7230,False,False
7231,False,False
7232,False,False
7233,False,False
7234,False,False
7235,False,False
7236,False,False
7237,False,False
7238,False,False
7239,False,False
7240,False,False
7241,False,False
7242,False,False
7243,False,False
7244,False,False
7245,False,False
7246,False,False
7247,False,False
7248,False,False
7249,False,False
7250,False,False
7251,False,False
7252,False,False
7253,False,False
7254,False,False
7255,False,False
7256,False,False
7257,False,False
7258,False,False
7259,False,False
7260,False,False
7261,False,False
7262,False,False
7263,False,False
7264,False,False
7265,False,False
7266,False,False
7267,False,False
7268,False,False
7269,False,False
7270,False,False
7271,False,False
7272,False,False
7273,False,False
7274,False,False
7275,False,False
7276,False,False
7277,False,False
7278,False,False
7279,False,False
7280,False,False
7281,False,False
7282,False,False
7283,False,False
7284,False,False
7285,False,False
7286,False,False
7287,False,False
7288,False,False
7289,False,False
7290,False,False
7291,False,False
7292,False,False
7293,False,False
7294,False,False
7295,False,False
7296,False,False
7297,False,False
7298,False,False
7299,False,False
7300,False,False
7301,False,False
7302,False,False
7303,False,False
7304,False,False
7305,False,False
7306,False,False
7307,False,False
7308,False,False
7309,False,False
7310,False,False
7311,False,False
7312,False,False
7313,False,False
7314,False,False
7315,False,False
7316,False,False
7317,False,False
7318,False,False
7319,False,False
7320,False,False
7321,False,False
7322,False,False
7323,False,False
7324,False,False
7325,False,False
7326,False,False
7327,False,False
7328,False,False
7329,False,False
7330,False,False
7331,False,False
7332,False,False
7333,False,False
7334,False,False
7335,False,False
7336,False,False
7337,False,False
7338,False,False
7339,False,False
7340,False,False
7341,False,False
7342,False,False
7343,False,False
7344,False,False
7345,False,False
7346,False,False
7347,False,False
7348,False,False
7349,False,False
7350,False,False
7351,False,False
7352,False,False
7353,False,False
7354,False,False
7355,False,False
7356,False,False
7357,False,False
7358,False,False
7359,False,False
7360,False,False
7361,False,False
7362,False,False
7363,False,False
7364,False,False
7365,False,False
7366,False,False
7367,False,False
7368,False,False
7369,False,False
7370,False,False
7371,False,False
7372,False,False
7373,False,False
7374,False,False
7375,False,False
7376,False,False
7377,False,False
7378,False,False
7379,False,False
7380,False,False
7381,False,False
7382,False,False
7383,False,False
7384,False,False
7385,False,False
7386,False,False
7387,False,False
7388,False,False
7389,False,False
7390,False,False
7391,False,False
7392,False,False
7393,False,False
7394,False,False
7395,False,False
7396,False,False
7397,False,False
7398,False,False
7399,False,False
7400,False,False
7401,False,False
7402,False,False
7403,False,False
7404,False,False
7405,False,False
7406,False,False
7407,False,False
7408,False,False
7409,False,False
7410,False,False
7411,False,False
7412,False,False
7413,False,False
7414,False,False
7415,False,False
7416,False,False
7417,False,False
7418,False,False
7419,False,False
7420,False,False
7421,False,False
7422,False,False
7423,False,False
7424,False,False
7425,False,False
7426,False,False
7427,False,False
7428,False,False
7429,False,False
7430,False,False
7431,False,False
7432,False,False
7433,False,False
7434,False,False
7435,False,False
7436,False,False
7437,False,False
7438,False,False
7439,False,False
7440,False,False
7441,False,False
7442,False,False
7443,False,False
7444,False,False
7445,False,False
7446,False,False
7447,False,False
7448,False,False
7449,False,False
7450,False,False
7451,False,False
7452,False,False
7453,False,False
7454,False,False
7455,False,False
7456,False,False
7457,False,False
7458,False,False
7459,False,False
7460,False,False
7461,False,False
7462,False,False
7463,False,False
7464,False,False
7465,False,False
7466,False,False
7467,False,False
7468,False,False
7469,False,False
7470,False,False
7471,False,False
7472,False,False
7473,False,False
7474,False,False
7475,False,False
7476,False,False
7477,False,False
7478,False,False
7479,False,False
7480,False,False
7481,False,False
7482,False,False
7483,False,False
7484,False,False
7485,False,False
7486,False,False
7487,False,False
7488,False,False
7489,False,False
7490,False,False
7491,False,False
7492,False,False
7493,False,False
7494,False,False
7495,False,False
7496,False,False
7497,False,False
7498,False,False
7499,False,False
7500,False,False
7501,False,False
7502,False,False
7503,False,False
7504,False,False
7505,False,False
7506,False,False
7507,False,False
7508,False,False
7509,False,False
7510,False,False
7511,False,False
7512,False,False
7513,False,False
7514,False,False
7515,False,False
7516,False,False
7517,False,False
7518,False,False
7519,False,False
7520,False,False
7521,False,False
7522,False,False
7523,False,False
7524,False,False
7525,False,False
7526,False,False
7527,False,False
7528,False,False
7529,False,False
7530,False,False
7531,False,False
7532,False,False
7533,False,False
7534,False,False
7535,False,False
7536,False,False
7537,False,False
7538,False,False
7539,False,False
7540,False,False
7541,False,False
7542,False,False
7543,False,False
7544,False,False
7545,False,False
7546,False,False
7547,False,False
7548,False,False
7549,False,False
7550,False,False
7551,False,False
7552,False,False
7553,False,False
7554,False,False
7555,False,False
7556,False,False
7557,False,False
7558,False,False
7559,False,False
7560,False,False
7561,False,False
7562,False,False
7563,False,False
7564,False,False
7565,False,False
7566,False,False
7567,False,False
7568,False,False
7569,False,False
7570,False,False
7571,False,False
7572,False,False
7573,False,False
7574,False,False
7575,False,False
7576,False,False
7577,False,False
7578,False,False
7579,False,False
7580,False,False
7581,False,False
7582,False,False
7583,False,False
7584,False,False
7585,False,False
7586,False,False
7587,False,False
7588,False,False
7589,False,False
7590,False,False
7591,False,False
7592,False,False
7593,False,False
7594,False,False
7595,False,False
7596,False,False
7597,False,False
7598,False,False
7599,False,False
7600,False,False
7601,False,False
7602,False,False
7603,False,False
7604,False,False
7605,False,False
7606,False,False
7607,False,False
7608,False,False
7609,False,False
7610,False,False
7611,False,False
7612,False,False
7613,False,False
7614,False,False
7615,False,False
7616,False,False
7617,False,False
7618,False,False
7619,False,False
7620,False,False
7621,False,False
7622,False,False
7623,False,False
7624,False,False
7625,False,False
7626,False,False
7627,False,False
7628,False,False
7629,False,False
7630,False,False
7631,False,False
7632,False,False
7633,False,False
7634,False,False
7635,False,False
7636,False,False
7637,False,False
7638,False,False
7639,False,False
7640,False,False
7641,False,False
7642,False,False
7643,False,False
7644,False,False
7645,False,False
7646,False,False
7647,False,False
7648,False,False
7649,False,False
7650,False,False
7651,False,False
7652,False,False
7653,False,False
7654,False,False
7655,False,False
7656,False,False
7657,False,False
7658,False,False
7659,False,False
7660,False,False
7661,False,False
7662,False,False
7663,False,False
7664,False,False
7665,False,False
7666,False,False
7667,False,False
7668,False,False
7669,False,False
7670,False,False
7671,False,False
7672,False,False
7673,False,False
7674,False,False
7675,False,False
7676,False,False
7677,False,False
7678,False,False
7679,False,False
7680,False,False
7681,False,False
7682,False,False
7683,False,False
7684,False,False
7685,False,False
7686,False,False
7687,False,False
7688,False,False
7689,False,False
7690,False,False
7691,False,False
7692,False,False
7693,False,False
7694,False,False
7695,False,False
7696,False,False
7697,False,False
7698,False,False
7699,False,False
7700,False,False
7701,False,False
7702,False,False
7703,False,False
7704,False,False
7705,False,False
7706,False,False
7707,False,False
7708,False,False
7709,False,False
7710,False,False
7711,False,False
7712,False,False
7713,False,False
7714,False,False
7715,False,False
7716,False,False
7717,False,False
7718,False,False
7719,False,False
7720,False,False
7721,False,False
7722,False,False
7723,False,False
7724,False,False
7725,False,False
7726,False,False
7727,False,False
7728,False,False
7729,False,False
7730,False,False
7731,False,False
7732,False,False
7733,False,False
7734,False,False
7735,False,False
7736,False,False
7737,False,False
7738,False,False
7739,False,False
7740,False,False
7741,False,False
7742,False,False
7743,False,False
7744,False,False
7745,False,False
7746,False,False
7747,False,False
7748,False,False
7749,False,False
7750,False,False
7751,False,False
7752,False,False
7753,False,False
7754,False,False
7755,False,False
7756,False,False
7757,False,False
7758,False,False
7759,False,False
7760,False,False
7761,False,False
7762,False,False
7763,False,False
7764,False,False
7765,False,False
7766,False,False
7767,False,False
7768,False,False
7769,False,False
7770,False,False
7771,False,False
7772,False,False
7773,False,False
7774,False,False
7775,False,False
7776,False,False
7777,False,False
7778,False,False
7779,False,False
7780,False,False
7781,False,False
7782,False,False
7783,False,False
7784,False,False
7785,False,False
7786,False,False
7787,False,False
7788,False,False
7789,False,False
7790,False,False
7791,False,False
7792,False,False
7793,False,False
7794,False,False
7795,False,False
7796,False,False
7797,False,False
7798,False,False
7799,False,False
7800,False,False
7801,False,False
7802,False,False
7803,False,False
7804,False,False
7805,False,False
7806,False,False
7807,False,False
7808,False,False
7809,False,False
7810,False,False
7811,False,False
7812,False,False
7813,False,False
7814,False,False
7815,False,False
7816,False,False
7817,False,False
7818,False,False
7819,False,False
7820,False,False
7821,False,False
7822,False,False
7823,False,False
7824,False,False
7825,False,False
7826,False,False
7827,False,False
7828,False,False
7829,False,False
7830,False,False
7831,False,False
7832,False,False
7833,False,False
7834,False,False
7835,False,False
7836,False,False
7837,False,False
7838,False,False
7839,False,False
7840,False,False
7841,False,False
7842,False,False
7843,False,False
7844,False,False
7845,False,False
7846,False,False
7847,False,False
7848,False,False
7849,False,False
7850,False,False
7851,False,False
7852,False,False
7853,False,False
7854,False,False
7855,False,False
7856,False,False
7857,False,False
7858,False,False
7859,False,False
7860,False,False
7861,False,False
7862,False,False
7863,False,False
7864,False,False
7865,False,False
7866,False,False
7867,False,False
7868,False,False
7869,False,False
7870,False,False
7871,False,False
7872,False,False
7873,False,False
7874,False,False
7875,False,False
7876,False,False
7877,False,False
7878,False,False
7879,False,False
7880,False,False
7881,False,False
7882,False,False
7883,False,False
7884,False,False
7885,False,False
7886,False,False
7887,False,False
7888,False,False
7889,False,False
7890,False,False
7891,False,False
7892,False,False
7893,False,False
7894,False,False
7895,False,False
7896,False,False
7897,False,False
7898,False,False
7899,False,False
7900,False,False
7901,False,False
7902,False,False
7903,False,False
7904,False,False
7905,False,False
7906,False,False
7907,False,False
7908,False,False
7909,False,False
7910,False,False
7911,False,False
7912,False,False
7913,False,False
7914,False,False
7915,False,False
7916,False,False
7917,False,False
7918,False,False
7919,False,False
7920,False,False
7921,False,False
7922,False,False
7923,False,False
7924,False,False
7925,False,False
7926,False,False
7927,False,False
7928,False,False
7929,False,False
7930,False,False
7931,False,False
7932,False,False
7933,False,False
7934,False,False
7935,False,False
7936,False,False
7937,False,False
7938,False,False
7939,False,False
7940,False,False
7941,False,False
7942,False,False
7943,False,False
7944,False,False
7945,False,False
7946,False,False
7947,False,False
7948,False,False
7949,False,False
7950,False,False
7951,False,False
7952,False,False
7953,False,False
7954,False,False
7955,False,False
7956,False,False
7957,False,False
7958,False,False
7959,False,False
7960,False,False
7961,False,False
7962,False,False
7963,False,False
7964,False,False
7965,False,False
7966,False,False
7967,False,False
7968,False,False
7969,False,False
7970,False,False
7971,False,False
7972,False,False
7973,False,False
7974,False,False
7975,False,False
7976,False,False
7977,False,False
7978,False,False
7979,False,False
7980,False,False
7981,False,False
7982,False,False
7983,False,False
7984,False,False
7985,False,False
7986,False,False
7987,False,False
7988,False,False
7989,False,False
7990,False,False
7991,False,False
7992,False,False
7993,False,False
7994,False,False
7995,False,False
7996,False,False
7997,False,False
7998,False,False
7999,False,False
8000,False,False
8001,False,False
8002,False,False
8003,False,False
8004,False,False
8005,False,False
8006,False,False
8007,False,False
8008,False,False
8009,False,False
8010,False,False
8011,False,False
8012,False,False
8013,False,False
8014,False,False
8015,False,False
8016,False,False
8017,False,False
8018,False,False
8019,False,False
8020,False,False
8021,False,False
8022,False,False
8023,False,False
8024,False,False
8025,False,False
8026,False,False
8027,False,False
8028,False,False
8029,False,False
8030,False,False
8031,False,False
8032,False,False
8033,False,False
8034,False,False
8035,False,False
8036,False,False
8037,False,False
8038,False,False
8039,False,False
8040,False,False
8041,False,False
8042,False,False
8043,False,False
8044,False,False
8045,False,False
8046,False,False
8047,False,False
8048,False,False
8049,False,False
8050,False,False
8051,False,False
8052,False,False
8053,False,False
8054,False,False
8055,False,False
8056,False,False
8057,False,False
8058,False,False
8059,False,False
8060,False,False
8061,False,False
8062,False,False
8063,False,False
8064,False,False
8065,False,False
8066,False,False
8067,False,False
8068,False,False
8069,False,False
8070,False,False
8071,False,False
8072,False,False
8073,False,False
8074,False,False
8075,False,False
8076,False,False
8077,False,False
8078,False,False
8079,False,False
8080,False,False
8081,False,False
8082,False,False
8083,False,False
8084,False,False
8085,False,False
8086,False,False
8087,False,False
8088,False,False
8089,False,False
8090,False,False
8091,False,False
8092,False,False
8093,False,False
8094,False,False
8095,False,False
8096,False,False
8097,False,False
8098,False,False
8099,False,False
8100,False,False
8101,False,False
8102,False,False
8103,False,False
8104,False,False
8105,False,False
8106,False,False
8107,False,False
8108,False,False
8109,False,False
8110,False,False
8111,False,False
8112,False,False
8113,False,False
8114,False,False
8115,False,False
8116,False,False
8117,False,False
8118,False,False
8119,False,False
8120,False,False
8121,False,False
8122,False,False
8123,False,False
8124,False,False
8125,False,False
8126,False,False
8127,False,False
8128,False,False
8129,False,False
8130,False,False
8131,False,False
8132,False,False
8133,False,False
8134,False,False
8135,False,False
8136,False,False
8137,False,False
8138,False,False
8139,False,False
8140,False,False
8141,False,False
8142,False,False
8143,False,False
8144,False,False
8145,False,False
8146,False,False
8147,False,False
8148,False,False
8149,False,False
8150,False,False
8151,False,False
8152,False,False
8153,False,False
8154,False,False
8155,False,False
8156,False,False
8157,False,False
8158,False,False
8159,False,False
8160,False,False
8161,False,False
8162,False,False
8163,False,False
8164,False,False
8165,False,False
8166,False,False
8167,False,False
8168,False,False
8169,False,False
8170,False,False
8171,False,False
8172,False,False
8173,False,False
8174,False,False
8175,False,False
8176,False,False
8177,False,False
8178,False,False
8179,False,False
8180,False,False
8181,False,False
8182,False,False
8183,False,False
8184,False,False
8185,False,False
8186,False,False
8187,False,False
8188,False,False
8189,False,False
8190,False,False
8191,False,False
8192,False,False
8193,False,False
8194,False,False
8195,False,False
8196,False,False
8197,False,False
8198,False,False
8199,False,False
8200,False,False
8201,False,False
8202,False,False
8203,False,False
8204,False,False
8205,False,False
8206,False,False
8207,False,False
8208,False,False
8209,False,False
8210,False,False
8211,False,False
8212,False,False
8213,False,False
8214,False,False
8215,False,False
8216,False,False
8217,False,False
8218,False,False
8219,False,False
8220,False,False
8221,False,False
8222,False,False
8223,False,False
8224,False,False
8225,False,False
8226,False,False
8227,False,False
8228,False,False
8229,False,False
8230,False,False
8231,False,False
8232,False,False
8233,False,False
8234,False,False
8235,False,False
8236,False,False
8237,False,False
8238,False,False
8239,False,False
8240,False,False
8241,False,False
8242,False,False
8243,False,False
8244,False,False
8245,False,False
8246,False,False
8247,False,False
8248,False,False
8249,False,False
8250,False,False
8251,False,False
8252,False,False
8253,False,False
8254,False,False
8255,False,False
8256,False,False
8257,False,False
8258,False,False
8259,False,False
8260,False,False
8261,False,False
8262,False,False
8263,False,False
8264,False,False
8265,False,False
8266,False,False
8267,False,False
8268,False,False
8269,False,False
8270,False,False
8271,False,False
8272,False,False
8273,False,False
8274,False,False
8275,False,False
8276,False,False
8277,False,False
8278,False,False
8279,False,False
8280,False,False
8281,False,False
8282,False,False
8283,False,False
8284,False,False
8285,False,False
8286,False,False
8287,False,False
8288,False,False
8289,False,False
8290,False,False
8291,False,False
8292,False,False
8293,False,False
8294,False,False
8295,False,False
8296,False,False
8297,False,False
8298,False,False
8299,False,False
8300,False,False
8301,False,False
8302,False,False
8303,False,False
8304,False,False
8305,False,False
8306,False,False
8307,False,False
8308,False,False
8309,False,False
8310,False,False
8311,False,False
8312,False,False
8313,False,False
8314,False,False
8315,False,False
8316,False,False
8317,False,False
8318,False,False
8319,False,False
8320,False,False
8321,False,False
8322,False,False
8323,False,False
8324,False,False
8325,False,False
8326,False,False
8327,False,False
8328,False,False
8329,False,False
8330,False,False
8331,False,False
8332,False,False
8333,False,False
8334,False,False
8335,False,False
8336,False,False
8337,False,False
8338,False,False
8339,False,False
8340,False,False
8341,False,False
8342,False,False
8343,False,False
8344,False,False
8345,False,False
8346,False,False
8347,False,False
8348,False,False
8349,False,False
8350,False,False
8351,False,False
8352,False,False
8353,False,False
8354,False,False
8355,False,False
8356,False,False
8357,False,False
8358,False,False
8359,False,False
8360,False,False
8361,False,False
8362,False,False
8363,False,False
8364,False,False
8365,False,False
8366,False,False
8367,False,False
8368,False,False
8369,False,False
8370,False,False
8371,False,False
8372,False,False
8373,False,False
8374,False,False
8375,False,False
8376,False,False
8377,False,False
8378,False,False
8379,False,False
8380,False,False
8381,False,False
8382,False,False
8383,False,False
8384,False,False
8385,False,False
8386,False,False
8387,False,False
8388,False,False
8389,False,False
8390,False,False
8391,False,False
8392,False,False
8393,False,False
8394,False,False
8395,False,False
8396,False,False
8397,False,False
8398,False,False
8399,False,False
8400,False,False
8401,False,False
8402,False,False
8403,False,False
8404,False,False
8405,False,False
8406,False,False
8407,False,False
8408,False,False
8409,False,False
8410,False,False
8411,False,False
8412,False,False
8413,False,False
8414,False,False
8415,False,False
8416,False,False
8417,False,False
8418,False,False
8419,False,False
8420,False,False
8421,False,False
8422,False,False
8423,False,False
8424,False,False
8425,False,False
8426,False,False
8427,False,False
8428,False,False
8429,False,False
8430,False,False
8431,False,False
8432,False,False
8433,False,False
8434,False,False
8435,False,False
8436,False,False
8437,False,False
8438,False,False
8439,False,False
8440,False,False
8441,False,False
8442,False,False
8443,False,False
8444,False,False
8445,False,False
8446,False,False
8447,False,False
8448,False,False
8449,False,False
8450,False,False
8451,False,False
8452,False,False
8453,False,False
8454,False,False
8455,False,False
8456,False,False
8457,False,False
8458,False,False
8459,False,False
8460,False,False
8461,False,False
8462,False,False
8463,False,False
8464,False,False
8465,False,False
8466,False,False
8467,False,False
8468,False,False
8469,False,False
8470,False,False
8471,False,False
8472,False,False
8473,False,False
8474,False,False
8475,False,False
8476,False,False
8477,False,False
8478,False,False
8479,False,False
8480,False,False
8481,False,False
8482,False,False
8483,False,False
8484,False,False
8485,False,False
8486,False,False
8487,False,False
8488,False,False
8489,False,False
8490,False,False
8491,False,False
8492,False,False
8493,False,False
8494,False,False
8495,False,False
8496,False,False
8497,False,False
8498,False,False
8499,False,False
8500,False,False
8501,False,False
8502,False,False
8503,False,False
8504,False,False
8505,False,False
8506,False,False
8507,False,False
8508,False,False
8509,False,False
8510,False,False
8511,False,False
8512,False,False
8513,False,False
8514,False,False
8515,False,False
8516,False,False
8517,False,False
8518,False,False
8519,False,False
8520,False,False
8521,False,False
8522,False,False
8523,False,False
8524,False,False
8525,False,False
8526,False,False
8527,False,False
8528,False,False
8529,False,False
8530,False,False
8531,False,False
8532,False,False
8533,False,False
8534,False,False
8535,False,False
8536,False,False
8537,False,False
8538,False,False
8539,False,False
8540,False,False
8541,False,False
8542,False,False
8543,False,False
8544,False,False
8545,False,False
8546,False,False
8547,False,False
8548,False,False
8549,False,False
8550,False,False
8551,False,False
8552,False,False
8553,False,False
8554,False,False
8555,False,False
8556,False,False
8557,False,False
8558,False,False
8559,False,False
8560,False,False
8561,False,False
8562,False,False
8563,False,False
8564,False,False
8565,False,False
8566,False,False
8567,False,False
8568,False,False
8569,False,False
8570,False,False
8571,False,False
8572,False,False
8573,False,False
8574,False,False
8575,False,False
8576,False,False
8577,False,False
8578,False,False
8579,False,False
8580,False,False
8581,False,False
8582,False,False
8583,False,False
8584,False,False
8585,False,False
8586,False,False
8587,False,False
8588,False,False
8589,False,False
8590,False,False
8591,False,False
8592,False,False
8593,False,False
8594,False,False
8595,False,False
8596,False,False
8597,False,False
8598,False,False
8599,False,False
8600,False,False
8601,False,False
8602,False,False
8603,False,False
8604,False,False
8605,False,False
8606,False,False
8607,False,False
8608,False,False
8609,False,False
8610,False,False
8611,False,False
8612,False,False
8613,False,False
8614,False,False
8615,False,False
8616,False,False
8617,False,False
8618,False,False
8619,False,False
8620,False,False
8621,False,False
8622,False,False
8623,False,False
8624,False,False
8625,False,False
8626,False,False
8627,False,False
8628,False,False
8629,False,False
8630,False,False
8631,False,False
8632,False,False
8633,False,False
8634,False,False
8635,False,False
8636,False,False
8637,False,False
8638,False,False
8639,False,False
8640,False,False
8641,False,False
8642,False,False
8643,False,False
8644,False,False
8645,False,False
8646,False,False
8647,False,False
8648,False,False
8649,False,False
8650,False,False
8651,False,False
8652,False,False
8653,False,False
8654,False,False
8655,False,False
8656,False,False
8657,False,False
8658,False,False
8659,False,False
8660,False,False
8661,False,False
8662,False,False
8663,False,False
8664,False,False
8665,False,False
8666,False,False
8667,False,False
8668,False,False
8669,False,False
8670,False,False
8671,False,False
8672,False,False
8673,False,False
8674,False,False
8675,False,False
8676,False,False
8677,False,False
8678,False,False
8679,False,False
8680,False,False
8681,False,False
8682,False,False
8683,False,False
8684,False,False
8685,False,False
8686,False,False
8687,False,False
8688,False,False
8689,False,False
8690,False,False
8691,False,False
8692,False,False
8693,False,False
8694,False,False
8695,False,False
8696,False,False
8697,False,False
8698,False,False
8699,False,False
8700,False,False
8701,False,False
8702,False,False
8703,False,False
8704,False,False
8705,False,False
8706,False,False
8707,False,False
8708,False,False
8709,False,False
8710,False,False
8711,False,False
8712,False,False
8713,False,False
8714,False,False
8715,False,False
8716,False,False
8717,False,False
8718,False,False
8719,False,False
8720,False,False
8721,False,False
8722,False,False
8723,False,False
8724,False,False
8725,False,False
8726,False,False
8727,False,False
8728,False,False
8729,False,False
8730,False,False
8731,False,False
8732,False,False
8733,False,False
8734,False,False
8735,False,False
8736,False,False
8737,False,False
8738,False,False
8739,False,False
8740,False,False
8741,False,False
8742,False,False
8743,False,False
8744,False,False
8745,False,False
8746,False,False
8747,False,False
8748,False,False
8749,False,False
8750,False,False
8751,False,False
8752,False,False
8753,False,False
8754,False,False
8755,False,False
8756,False,False
8757,False,False
8758,False,False
8759,False,False
8760,False,False
8761,False,False
8762,False,False
8763,False,False
8764,False,False
8765,False,False
8766,False,False
8767,False,False
8768,False,False
8769,False,False
8770,False,False
8771,False,False
8772,False,False
8773,False,False
8774,False,False
8775,False,False
8776,False,False
8777,False,False
8778,False,False
8779,False,False
8780,False,False
8781,False,False
8782,False,False
8783,False,False
8784,False,False
8785,False,False
8786,False,False
8787,False,False
8788,False,False
8789,False,False
8790,False,False
