,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
73,p_56,410,"[197.568, 79.3265, 0.867535, 183.972, 129.63, 0.798623, 144.581, 126.931, 0.80418, 126.917, 179.921, 0.802176, 120.087, 196.21, 0.774631, 223.339, 133.69, 0.823659, 245.191, 189.386, 0.839988, 265.571, 198.894, 0.858876, 186.686, 222.045, 0.74555, 162.21, 222.034, 0.725274, 158.228, 276.366, 0.817953, 182.599, 400.081, 0.571483, 211.122, 222.049, 0.777413, 245.183, 273.681, 0.801126, 204.356, 382.402, 0.546512, 189.337, 69.8329, 0.938224, 201.694, 69.8495, 0.971475, 170.417, 75.2614, 0.852368, 209.802, 75.241, 0.23348, 235.667, 398.735, 0.251481, 235.608, 395.992, 0.262915, 202.987, 390.571, 0.183101, 200.255, 448.999, 0.395379, 189.4, 446.276, 0.386924, 178.526, 410.95, 0.32708]","[268.785, 201.373, 0.477077, 262.859, 203.129, 0.580822, 257.371, 208.397, 0.693668, 255.616, 214.981, 0.670004, 253.421, 219.81, 0.524352, 267.687, 207.738, 0.790238, 263.736, 218.712, 0.657751, 260.664, 225.736, 0.76147, 257.591, 231.003, 0.633966, 272.955, 210.592, 0.792471, 268.126, 220.468, 0.57067, 264.395, 229.028, 0.69141, 260.883, 234.515, 0.77075, 276.466, 213.445, 0.772143, 273.394, 221.785, 0.732296, 270.321, 229.028, 0.617773, 267.907, 235.393, 0.735566, 278.442, 216.518, 0.680868, 276.466, 223.76, 0.577006, 274.93, 229.686, 0.661008, 273.174, 234.296, 0.644532]","[115.579, 200.356, 0.344181, 121.521, 202.406, 0.573494, 127.259, 206.913, 0.780336, 130.127, 213.061, 0.726827, 132.381, 218.798, 0.834771, 116.809, 208.758, 0.642791, 115.169, 217.569, 0.692594, 115.579, 225.15, 0.790093, 116.604, 229.043, 0.578279, 110.661, 210.602, 0.629967, 109.432, 218.798, 0.462806, 110.661, 224.74, 0.58882, 113.325, 228.429, 0.534692, 107.383, 210.602, 0.456449, 105.948, 217.774, 0.463698, 107.178, 223.511, 0.430447, 109.842, 226.789, 0.502957, 106.358, 211.831, 0.390379, 104.924, 216.134, 0.320215, 105.539, 220.437, 0.340603, 106.973, 222.486, 0.304552]",False,False
579,p_56,411,"[197.586, 79.3241, 0.86966, 183.955, 129.62, 0.800755, 144.579, 126.927, 0.805221, 126.917, 179.91, 0.798671, 120.117, 196.193, 0.778432, 222.083, 133.674, 0.816444, 246.471, 189.436, 0.840501, 265.555, 198.92, 0.862337, 186.683, 222.065, 0.738655, 160.893, 222.05, 0.723709, 159.49, 276.378, 0.818907, 181.252, 400.076, 0.618741, 211.127, 222.07, 0.771834, 245.157, 275.049, 0.8102, 204.387, 382.406, 0.587352, 189.347, 69.8415, 0.94515, 201.699, 69.8504, 0.971987, 170.421, 76.6092, 0.851151, 209.813, 73.9225, 0.233114, 235.614, 398.727, 0.390552, 234.314, 395.979, 0.409046, 201.603, 389.213, 0.253783, 200.321, 443.572, 0.353999, 189.375, 442.206, 0.369218, 179.882, 409.608, 0.348801]","[269.397, 202.05, 0.414288, 263.368, 202.943, 0.583551, 256.893, 207.185, 0.74972, 254.884, 213.66, 0.717129, 251.535, 218.572, 0.700683, 268.057, 206.069, 0.683124, 264.038, 218.125, 0.575485, 261.135, 224.6, 0.640545, 258.679, 228.172, 0.456794, 273.192, 209.864, 0.820745, 267.61, 220.805, 0.621127, 264.038, 229.066, 0.675092, 260.466, 234.424, 0.681958, 276.764, 213.437, 0.784569, 273.192, 222.367, 0.689569, 269.397, 229.735, 0.687647, 267.387, 235.094, 0.761111, 278.774, 217.232, 0.687163, 276.541, 224.377, 0.616197, 274.755, 229.512, 0.717738, 272.969, 233.531, 0.712098]","[115.824, 200.337, 0.34636, 121.766, 202.18, 0.573085, 127.093, 206.688, 0.770084, 130.166, 213.039, 0.714456, 132.625, 218.776, 0.777088, 116.849, 208.532, 0.628099, 115.21, 218.776, 0.720837, 115.414, 225.537, 0.773669, 116.644, 229.02, 0.615294, 110.702, 210.581, 0.617234, 109.883, 221.235, 0.488713, 110.702, 225.332, 0.544182, 113.161, 227.996, 0.438601, 107.014, 211.605, 0.367973, 105.785, 219.186, 0.394155, 107.424, 224.103, 0.325211, 110.292, 226.767, 0.369257, 105.375, 213.449, 0.321599, 104.556, 217.547, 0.250789, 105.99, 221.849, 0.253856, 107.219, 223.488, 0.223374]",False,False
19,p_56,412,"[197.591, 79.3285, 0.871425, 183.954, 129.616, 0.800785, 144.583, 126.915, 0.809898, 126.919, 179.91, 0.791187, 121.425, 194.867, 0.776987, 222.081, 133.681, 0.820987, 246.48, 189.422, 0.837671, 265.567, 198.913, 0.863566, 186.681, 222.059, 0.738858, 160.897, 222.041, 0.722872, 159.493, 276.37, 0.813317, 181.258, 398.751, 0.604818, 211.12, 222.066, 0.773142, 245.166, 276.336, 0.808639, 204.376, 382.405, 0.565602, 189.357, 69.8457, 0.947979, 201.704, 69.8575, 0.968484, 170.418, 76.5922, 0.851092, 209.817, 75.2359, 0.21112, 235.665, 398.734, 0.300924, 235.627, 395.989, 0.312783, 201.665, 390.541, 0.21236, 198.943, 449.001, 0.376181, 189.375, 446.292, 0.379865, 178.555, 409.617, 0.327986]","[269.633, 201.599, 0.415707, 263.83, 202.715, 0.576855, 257.356, 206.956, 0.713824, 254.901, 213.653, 0.703201, 251.33, 218.563, 0.708521, 268.071, 206.51, 0.676597, 263.83, 218.34, 0.613219, 260.705, 225.483, 0.701736, 257.58, 231.287, 0.503943, 273.205, 210.081, 0.794991, 267.624, 221.242, 0.625654, 264.053, 229.501, 0.693097, 260.705, 234.635, 0.667802, 276.776, 213.653, 0.758814, 272.758, 223.697, 0.712353, 269.41, 229.724, 0.688957, 267.624, 235.305, 0.735792, 278.339, 217.671, 0.691636, 276.33, 225.706, 0.624836, 274.544, 229.947, 0.706352, 272.982, 234.189, 0.726477]","[115.718, 200.213, 0.338219, 121.661, 202.057, 0.578503, 126.99, 206.565, 0.78182, 130.063, 213.328, 0.734541, 132.523, 218.861, 0.773129, 116.743, 208.615, 0.602255, 115.104, 218.861, 0.70092, 115.514, 225.829, 0.754182, 116.538, 229.722, 0.599443, 110.595, 210.664, 0.574336, 109.776, 221.525, 0.493083, 110.8, 226.034, 0.495003, 113.259, 228.493, 0.427398, 107.111, 211.893, 0.372654, 105.882, 219.066, 0.385944, 107.316, 224.599, 0.317547, 110.595, 226.853, 0.328052, 105.472, 213.533, 0.315038, 104.652, 218.041, 0.24211, 105.882, 221.935, 0.259654, 107.316, 223.574, 0.238986]",False,False
963,p_56,413,"[198.876, 79.332, 0.873045, 183.964, 129.605, 0.801409, 145.854, 126.895, 0.81305, 126.919, 179.895, 0.795639, 120.117, 196.196, 0.778974, 222.083, 133.68, 0.821518, 246.495, 189.431, 0.834328, 265.563, 198.936, 0.871774, 186.686, 222.063, 0.739547, 160.899, 222.044, 0.722104, 159.493, 276.369, 0.813811, 181.27, 398.747, 0.597246, 211.126, 222.07, 0.774248, 245.165, 275.053, 0.81021, 204.364, 382.411, 0.567148, 189.365, 69.8478, 0.948289, 201.711, 69.8603, 0.964402, 170.421, 76.5841, 0.847736, 209.828, 73.9168, 0.187789, 235.657, 398.727, 0.303406, 235.613, 395.983, 0.313235, 201.666, 389.217, 0.211013, 200.262, 448.993, 0.32262, 189.382, 447.62, 0.332926, 179.888, 410.939, 0.30688]","[269.845, 201.403, 0.454636, 263.817, 202.742, 0.624785, 257.119, 207.208, 0.745149, 254.663, 213.682, 0.721553, 251.537, 218.594, 0.691014, 268.283, 206.761, 0.692788, 264.04, 218.148, 0.591141, 260.915, 225.292, 0.649849, 258.012, 229.981, 0.457546, 273.194, 210.333, 0.76904, 267.613, 221.05, 0.666155, 263.817, 229.088, 0.649466, 259.575, 234, 0.576421, 276.543, 213.682, 0.736867, 272.525, 223.506, 0.689091, 269.399, 229.758, 0.656889, 267.613, 235.339, 0.67532, 278.106, 217.701, 0.651351, 276.097, 225.962, 0.60072, 274.534, 230.874, 0.694745, 272.971, 234.67, 0.696414]","[115.807, 200.13, 0.374449, 121.795, 202.194, 0.598792, 127.163, 206.53, 0.773256, 130.053, 213.55, 0.734719, 132.531, 218.918, 0.812247, 116.84, 208.388, 0.627791, 115.188, 219.331, 0.702252, 115.394, 225.938, 0.751055, 116.84, 229.861, 0.626938, 110.646, 210.66, 0.622114, 109.82, 222.015, 0.592142, 111.265, 226.764, 0.45948, 113.536, 228.622, 0.355158, 106.723, 212.105, 0.368448, 105.691, 220.363, 0.406024, 107.342, 225.525, 0.337606, 109.613, 227.383, 0.269038, 105.278, 213.963, 0.326188, 104.865, 218.918, 0.249706, 105.691, 223.46, 0.286238, 106.929, 225.938, 0.296271]",False,False
1393,p_56,414,"[198.881, 79.3341, 0.874512, 183.976, 129.61, 0.799355, 145.859, 126.893, 0.814938, 126.92, 179.89, 0.791616, 121.426, 194.869, 0.779352, 223.334, 133.691, 0.821106, 246.491, 189.438, 0.833536, 265.553, 198.947, 0.86824, 186.684, 222.054, 0.739161, 160.899, 222.034, 0.721401, 158.231, 276.362, 0.816628, 181.24, 398.746, 0.588048, 211.123, 222.066, 0.772601, 245.175, 275.039, 0.806519, 203.014, 383.74, 0.549463, 189.373, 69.8488, 0.951117, 201.715, 69.8631, 0.960235, 170.428, 76.5812, 0.844439, 211.081, 75.2282, 0.197197, 0, 0, 0, 0, 0, 0, 202.992, 390.548, 0.168381, 200.313, 443.56, 0.346668, 189.402, 442.22, 0.350762, 177.195, 410.968, 0.302158]","[270.293, 201.421, 0.436482, 264.093, 202.528, 0.588038, 257.228, 206.957, 0.755864, 254.792, 213.6, 0.698677, 251.47, 218.694, 0.681427, 268.522, 206.514, 0.675979, 264.314, 217.586, 0.557573, 261.214, 224.673, 0.607582, 258.556, 228.437, 0.432163, 273.172, 210.279, 0.735795, 267.636, 220.908, 0.669038, 263.871, 229.102, 0.642631, 258.999, 233.752, 0.55201, 276.272, 214.265, 0.715662, 272.508, 223.787, 0.719756, 269.407, 229.766, 0.638493, 267.857, 235.524, 0.620912, 277.822, 218.472, 0.642749, 276.051, 226.001, 0.570979, 274.501, 231.095, 0.671615, 272.951, 234.638, 0.605825]","[115.483, 200.224, 0.334823, 121.677, 202.083, 0.584716, 127.045, 206.418, 0.773594, 130.142, 212.818, 0.70479, 132.413, 218.806, 0.816811, 116.722, 208.689, 0.605, 115.071, 219.219, 0.701999, 115.483, 226.238, 0.72328, 116.929, 230.161, 0.587327, 110.528, 210.96, 0.584399, 109.703, 221.903, 0.537385, 111.354, 226.858, 0.439754, 113.625, 228.509, 0.330702, 106.812, 212.199, 0.403405, 105.78, 220.045, 0.373284, 107.638, 225.413, 0.290475, 111.767, 226.858, 0.275306, 105.367, 213.851, 0.325433, 104.954, 218.599, 0.236204, 106.193, 222.935, 0.250445, 107.019, 225.413, 0.232573]",False,False
823,p_56,415,"[198.881, 79.3318, 0.873664, 183.974, 129.594, 0.800314, 145.854, 126.888, 0.815008, 126.917, 179.883, 0.789537, 121.434, 194.847, 0.779345, 223.337, 133.682, 0.819695, 245.204, 189.442, 0.841305, 265.551, 198.937, 0.863136, 186.688, 222.047, 0.739983, 160.899, 222.03, 0.721895, 159.49, 276.359, 0.815176, 181.248, 398.744, 0.599465, 211.129, 222.058, 0.775141, 245.175, 275.028, 0.805266, 203.051, 382.401, 0.562311, 189.376, 69.8455, 0.951311, 201.718, 69.8619, 0.957201, 170.433, 76.58, 0.841596, 211.084, 75.2475, 0.217179, 235.631, 398.694, 0.260064, 234.282, 395.962, 0.267723, 201.686, 389.211, 0.19475, 200.314, 443.56, 0.35145, 189.399, 442.202, 0.356323, 178.539, 409.624, 0.321378]","[270.068, 201.631, 0.454476, 264.136, 202.73, 0.585893, 257.324, 206.685, 0.743361, 254.468, 213.496, 0.700101, 251.392, 218.55, 0.684927, 268.31, 206.465, 0.673824, 265.674, 215.034, 0.549483, 262.378, 223.164, 0.563974, 259.302, 227.119, 0.578124, 273.364, 210.2, 0.70711, 268.31, 220.527, 0.669568, 264.355, 228.657, 0.681156, 260.181, 234.15, 0.564284, 276.22, 214.155, 0.696908, 273.364, 222.285, 0.681152, 269.848, 229.096, 0.609414, 267.871, 235.688, 0.585267, 277.758, 218.55, 0.62359, 276.44, 225.581, 0.531482, 274.902, 230.854, 0.616337, 273.144, 233.93, 0.521855]","[115.702, 199.579, 0.33599, 121.896, 201.85, 0.575768, 127.057, 206.392, 0.769634, 130.154, 213.205, 0.719532, 132.425, 218.779, 0.792498, 116.941, 208.456, 0.642934, 115.083, 218.985, 0.687476, 115.702, 225.798, 0.698747, 116.941, 229.721, 0.547351, 110.748, 210.315, 0.607379, 109.715, 220.431, 0.434176, 110.748, 225.385, 0.488206, 112.812, 227.863, 0.368744, 107.238, 211.347, 0.324929, 105.793, 218.779, 0.40599, 107.444, 224.147, 0.325451, 109.303, 227.037, 0.330754, 105.793, 212.998, 0.230916, 104.967, 217.54, 0.255876, 105.999, 221.669, 0.257535, 107.032, 223.734, 0.222534]",False,False
321,p_56,416,"[198.873, 79.3307, 0.873416, 183.978, 128.291, 0.798854, 145.859, 126.886, 0.816254, 126.906, 179.916, 0.794998, 121.426, 196.202, 0.77524, 223.339, 133.676, 0.818699, 245.2, 189.378, 0.837559, 265.561, 198.916, 0.864117, 186.672, 222.058, 0.739346, 160.879, 222.043, 0.727823, 159.488, 276.353, 0.813421, 181.248, 400.082, 0.585149, 211.124, 222.065, 0.775362, 245.162, 273.698, 0.801055, 203.023, 383.773, 0.562412, 189.367, 69.8507, 0.948713, 201.714, 69.8635, 0.962848, 170.441, 75.2764, 0.842357, 211.08, 75.2627, 0.25847, 235.63, 401.438, 0.293205, 235.617, 397.335, 0.310777, 201.641, 391.932, 0.187543, 198.926, 448.984, 0.393975, 189.368, 446.284, 0.397126, 177.19, 410.972, 0.317146]","[270.085, 201.624, 0.436908, 264.158, 202.502, 0.572326, 257.353, 206.454, 0.777125, 254.499, 213.258, 0.72024, 251.426, 218.527, 0.696771, 268.329, 206.454, 0.66811, 264.377, 217.868, 0.501338, 261.304, 224.234, 0.593416, 259.109, 227.527, 0.501919, 273.377, 210.185, 0.726685, 267.889, 221.161, 0.635751, 264.377, 229.063, 0.734519, 260.646, 234.332, 0.664915, 276.67, 213.697, 0.753535, 273.158, 223.137, 0.66602, 269.865, 229.502, 0.621478, 267.889, 235.868, 0.659173, 277.768, 218.088, 0.613016, 276.231, 225.332, 0.579053, 274.914, 230.6, 0.639853, 273.377, 233.893, 0.588694]","[115.693, 199.51, 0.320339, 121.684, 201.99, 0.567128, 127.055, 206.121, 0.798429, 130.154, 212.526, 0.736582, 132.22, 218.723, 0.836742, 116.726, 208.807, 0.597096, 115.073, 218.93, 0.70515, 115.486, 225.541, 0.765384, 116.726, 229.26, 0.596191, 110.735, 210.46, 0.58326, 109.908, 219.756, 0.421554, 110.528, 224.921, 0.560165, 112.801, 227.813, 0.43564, 107.429, 210.666, 0.373986, 106.19, 217.897, 0.428317, 107.429, 223.475, 0.352604, 109.495, 226.78, 0.386995, 106.396, 211.906, 0.280724, 105.157, 215.831, 0.316818, 105.57, 219.963, 0.30072, 107.016, 222.029, 0.274687]",False,False
610,p_56,417,"[198.871, 79.3319, 0.873432, 183.977, 128.288, 0.801117, 145.859, 126.885, 0.81657, 126.906, 179.925, 0.796706, 120.119, 196.214, 0.775865, 223.337, 133.674, 0.818633, 245.209, 189.371, 0.834179, 265.562, 198.911, 0.864677, 186.667, 222.057, 0.738835, 160.884, 222.041, 0.727024, 159.492, 276.365, 0.813218, 179.968, 400.081, 0.599213, 211.112, 222.063, 0.773042, 245.158, 273.688, 0.799664, 203.013, 385.082, 0.586158, 189.365, 69.8523, 0.947447, 201.714, 69.8658, 0.964042, 170.438, 76.5816, 0.842297, 211.081, 75.2654, 0.255705, 235.616, 401.441, 0.334576, 235.614, 397.339, 0.361326, 200.332, 393.248, 0.215253, 200.275, 443.565, 0.417978, 189.378, 442.224, 0.417229, 178.515, 409.628, 0.344447]","[270.083, 201.4, 0.415516, 264.156, 202.717, 0.555734, 257.351, 206.449, 0.754945, 254.498, 213.474, 0.698694, 251.425, 218.522, 0.707496, 268.327, 206.669, 0.664337, 263.278, 220.059, 0.461643, 260.205, 226.864, 0.575436, 257.351, 232.132, 0.60937, 273.595, 209.961, 0.727571, 266.79, 222.035, 0.639081, 263.937, 229.498, 0.713753, 260.864, 234.327, 0.756359, 276.669, 213.474, 0.744417, 273.156, 223.132, 0.647835, 269.864, 229.717, 0.600541, 267.888, 235.864, 0.655749, 278.205, 217.205, 0.600522, 276.23, 225.108, 0.56025, 274.912, 230.596, 0.6272, 273.376, 233.888, 0.58336]","[115.813, 199.317, 0.335513, 121.805, 202.003, 0.56969, 126.971, 206.342, 0.775742, 130.277, 213.161, 0.726009, 132.343, 218.946, 0.841206, 116.846, 208.408, 0.615862, 115.193, 218.326, 0.665439, 115.4, 225.352, 0.757818, 116.64, 229.071, 0.597717, 110.854, 210.268, 0.565948, 110.028, 218.533, 0.439471, 110.441, 224.112, 0.644221, 112.301, 227.418, 0.469723, 107.961, 210.268, 0.395739, 106.515, 217.293, 0.439011, 107.755, 222.459, 0.367374, 109.201, 226.591, 0.432374, 106.928, 210.681, 0.319533, 105.069, 215.434, 0.347946, 105.275, 218.74, 0.329282, 106.515, 221.219, 0.308484]",False,False
365,p_56,418,"[197.591, 79.3382, 0.873817, 183.982, 128.292, 0.799777, 145.863, 126.886, 0.817466, 126.902, 179.933, 0.795452, 120.116, 196.213, 0.775565, 223.339, 133.675, 0.818477, 246.476, 189.379, 0.830521, 265.576, 198.917, 0.864296, 186.661, 222.057, 0.738573, 160.877, 222.043, 0.730346, 159.497, 276.362, 0.811618, 181.237, 400.08, 0.607921, 211.11, 222.06, 0.771949, 245.158, 273.693, 0.800036, 203.005, 385.084, 0.592021, 189.359, 69.8562, 0.946166, 201.713, 69.8662, 0.964754, 170.434, 76.5812, 0.843731, 211.081, 75.2614, 0.26516, 234.292, 401.416, 0.353195, 234.28, 397.316, 0.386663, 200.338, 393.252, 0.22785, 200.296, 442.203, 0.410881, 189.382, 442.192, 0.402692, 178.529, 409.615, 0.359268]","[269.666, 201.401, 0.439544, 263.913, 202.729, 0.592456, 257.274, 206.933, 0.775849, 254.84, 213.35, 0.734477, 251.521, 218.439, 0.735994, 268.559, 206.933, 0.712516, 265.019, 217.112, 0.542773, 260.593, 225.52, 0.655359, 257.274, 231.052, 0.505317, 273.649, 210.252, 0.735708, 267.453, 221.758, 0.631444, 263.913, 229.282, 0.712764, 260.815, 234.592, 0.716311, 276.525, 213.571, 0.736552, 272.985, 223.086, 0.667045, 269.666, 229.946, 0.598462, 267.674, 235.477, 0.652395, 278.074, 216.89, 0.654367, 276.083, 225.078, 0.568775, 274.755, 230.388, 0.606873, 273.206, 233.929, 0.545287]","[115.81, 199.312, 0.335809, 121.804, 201.998, 0.565638, 127.177, 206.338, 0.780028, 130.277, 213.158, 0.730598, 132.343, 218.944, 0.843567, 116.844, 207.991, 0.620322, 115.19, 217.498, 0.651472, 115.397, 225.144, 0.746137, 116.637, 228.864, 0.594965, 111.057, 209.645, 0.53741, 110.024, 217.291, 0.486569, 110.437, 223.904, 0.643993, 112.297, 227.417, 0.425428, 107.751, 209.231, 0.419702, 106.511, 216.671, 0.434916, 108.164, 222.251, 0.352591, 109.404, 226.384, 0.427674, 106.717, 210.058, 0.3356, 105.064, 215.018, 0.313221, 105.477, 218.738, 0.315298, 106.717, 221.011, 0.293963]",False,False
785,p_56,419,"[197.592, 79.3418, 0.874515, 183.98, 128.292, 0.800201, 145.86, 126.889, 0.817592, 126.903, 179.933, 0.794349, 120.112, 196.214, 0.775133, 223.338, 133.675, 0.819019, 246.475, 189.377, 0.827713, 265.575, 198.913, 0.860826, 186.66, 222.062, 0.737448, 160.875, 222.05, 0.730424, 159.493, 276.387, 0.815894, 181.268, 400.081, 0.608844, 211.11, 222.063, 0.77187, 245.164, 273.698, 0.799782, 203.01, 385.074, 0.596398, 189.356, 69.8598, 0.94568, 201.714, 69.8667, 0.965482, 170.434, 76.5915, 0.844128, 211.08, 75.2602, 0.256484, 234.264, 401.433, 0.358742, 234.254, 397.326, 0.396967, 201.597, 391.911, 0.230706, 200.277, 443.563, 0.402991, 189.379, 442.213, 0.397929, 178.546, 409.621, 0.361404]","[269.666, 201.617, 0.436911, 263.913, 202.723, 0.60473, 257.275, 206.927, 0.778418, 254.841, 213.344, 0.738675, 251.522, 218.433, 0.736746, 268.559, 207.148, 0.714587, 264.798, 217.105, 0.532137, 260.594, 225.514, 0.648535, 257.275, 231.045, 0.505927, 273.427, 210.467, 0.737181, 267.453, 221.531, 0.625089, 263.913, 229.275, 0.712691, 261.036, 234.585, 0.730812, 276.746, 213.565, 0.752046, 272.985, 222.858, 0.686149, 269.887, 229.718, 0.617275, 267.674, 235.471, 0.665532, 278.295, 217.105, 0.669329, 276.304, 224.85, 0.649748, 274.755, 230.16, 0.639923, 273.87, 233.479, 0.567063]","[115.804, 199.313, 0.333412, 121.797, 202, 0.551726, 127.17, 206.339, 0.773204, 130.269, 212.952, 0.729171, 132.336, 218.945, 0.841929, 116.838, 207.786, 0.633901, 115.184, 217.292, 0.641941, 115.598, 224.731, 0.732792, 116.424, 228.657, 0.607201, 111.258, 209.439, 0.54697, 110.018, 217.085, 0.5054, 110.432, 223.698, 0.64189, 112.498, 227.417, 0.415217, 107.952, 209.232, 0.426041, 106.505, 216.258, 0.428208, 108.365, 222.044, 0.338909, 109.398, 226.384, 0.415256, 106.919, 210.059, 0.335867, 105.059, 214.812, 0.30894, 105.472, 218.531, 0.31085, 106.919, 220.805, 0.295114]",False,False
1024,p_56,420,"[197.578, 79.3451, 0.872898, 183.983, 128.29, 0.800528, 145.865, 126.883, 0.819958, 126.905, 179.94, 0.795988, 120.114, 196.219, 0.77699, 223.338, 133.68, 0.818634, 246.474, 189.359, 0.825262, 265.572, 198.917, 0.863593, 186.66, 222.062, 0.738284, 160.875, 222.051, 0.732562, 158.223, 276.38, 0.820559, 181.285, 400.089, 0.577272, 211.11, 222.061, 0.772272, 245.17, 273.686, 0.796797, 201.698, 385.099, 0.554577, 189.346, 69.8635, 0.941338, 201.705, 69.8735, 0.968761, 170.429, 75.2747, 0.849584, 209.819, 76.5882, 0.280864, 234.295, 398.735, 0.262602, 234.231, 396.002, 0.27306, 201.682, 393.262, 0.177328, 197.572, 450.368, 0.38574, 188.061, 448.975, 0.396715, 178.513, 412.296, 0.305031]","[269.663, 201.407, 0.457693, 263.912, 202.734, 0.589951, 257.276, 206.716, 0.772334, 254.843, 213.351, 0.723858, 251.525, 218.217, 0.737925, 268.557, 206.937, 0.710027, 263.912, 219.102, 0.480844, 260.373, 225.959, 0.682657, 257.276, 231.267, 0.574376, 273.644, 210.476, 0.726786, 267.23, 221.977, 0.651714, 263.912, 229.498, 0.731547, 260.815, 234.585, 0.7566, 276.741, 213.572, 0.757674, 272.981, 223.305, 0.675236, 269.663, 229.94, 0.6007, 267.672, 235.691, 0.684014, 278.289, 217.111, 0.672923, 276.298, 225.074, 0.630248, 274.75, 230.604, 0.666932, 273.202, 234.364, 0.625287]","[115.599, 199.318, 0.345, 121.593, 202.005, 0.575959, 127.174, 206.345, 0.791897, 130.274, 212.96, 0.733533, 132.341, 218.954, 0.853689, 116.839, 207.999, 0.612487, 115.186, 216.887, 0.655082, 115.392, 224.328, 0.728753, 116.219, 228.461, 0.600705, 111.052, 209.446, 0.518687, 109.812, 217.093, 0.497245, 110.432, 223.914, 0.668839, 112.499, 227.428, 0.468968, 108.158, 209.446, 0.43692, 106.298, 216.267, 0.456358, 107.951, 222.261, 0.363025, 109.812, 226.395, 0.469464, 106.918, 210.273, 0.36932, 105.058, 215.233, 0.339239, 105.471, 218.747, 0.334142, 106.711, 221.227, 0.331553]",False,False
1385,p_56,421,"[197.555, 79.3428, 0.869811, 183.971, 128.287, 0.80275, 145.863, 126.882, 0.821326, 126.899, 179.956, 0.801408, 120.104, 197.537, 0.77862, 222.086, 133.673, 0.81726, 245.2, 189.357, 0.837683, 265.574, 198.944, 0.868453, 186.662, 222.056, 0.742421, 160.885, 222.043, 0.731888, 159.495, 276.374, 0.815626, 181.297, 400.063, 0.602015, 211.104, 222.06, 0.77627, 245.157, 273.685, 0.802444, 203.031, 383.736, 0.569397, 189.34, 69.8571, 0.937685, 201.695, 71.1109, 0.969289, 170.427, 75.2564, 0.852196, 209.818, 77.9481, 0.332092, 235.604, 398.699, 0.303823, 234.28, 395.959, 0.31448, 201.649, 389.199, 0.211959, 200.274, 440.826, 0.421278, 188.072, 439.505, 0.407844, 178.561, 409.604, 0.329264]","[269.643, 201.444, 0.476737, 263.892, 202.329, 0.549397, 257.699, 206.531, 0.7479, 255.045, 212.724, 0.68485, 251.507, 218.032, 0.712961, 268.758, 205.646, 0.659289, 264.335, 218.917, 0.429459, 260.575, 225.773, 0.61618, 257.478, 231.303, 0.549297, 273.845, 209.849, 0.765539, 267.431, 221.571, 0.626043, 264.114, 229.312, 0.718038, 260.796, 234.62, 0.725115, 276.942, 213.609, 0.708881, 273.182, 223.34, 0.600931, 269.643, 229.533, 0.602531, 267.874, 235.505, 0.674621, 278.49, 218.253, 0.617755, 276.499, 225.552, 0.632908, 274.951, 230.86, 0.742008, 273.182, 234.842, 0.749965]","[115.794, 199.617, 0.368692, 121.583, 202.305, 0.607624, 126.959, 206.44, 0.799006, 130.06, 212.849, 0.737302, 132.334, 219.052, 0.860473, 116.828, 208.301, 0.596277, 115.174, 216.778, 0.64893, 115.38, 224.014, 0.71698, 115.794, 228.149, 0.521124, 111.038, 209.955, 0.515973, 109.591, 217.398, 0.461325, 110.418, 224.014, 0.640444, 113.106, 227.942, 0.491577, 107.73, 210.161, 0.413272, 105.869, 216.984, 0.45635, 107.937, 222.774, 0.356902, 110.211, 226.495, 0.518398, 106.696, 210.988, 0.340626, 104.836, 215.951, 0.293486, 105.456, 220.292, 0.322672, 106.903, 222.153, 0.314739]",False,False
