,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
283,p_46,67,"[155.38, 113.362, 0.927661, 137.758, 145.926, 0.87694, 107.879, 143.22, 0.776514, 60.3013, 198.939, 0.857342, 107.877, 213.906, 0.819398, 168.985, 147.315, 0.839116, 200.337, 198.905, 0.885472, 156.845, 219.281, 0.871464, 133.635, 238.318, 0.747386, 111.932, 238.344, 0.730487, 135.01, 277.737, 0.788311, 117.389, 397.361, 0.616664, 155.392, 239.686, 0.683621, 124.206, 243.769, 0.910389, 88.8478, 367.471, 0.475254, 145.968, 103.802, 0.967616, 160.864, 106.537, 0.84602, 130.967, 105.16, 0.697369, 168.986, 114.632, 0.315042, 68.4672, 405.528, 0.245639, 69.8214, 405.506, 0.220042, 82.0595, 385.117, 0.272502, 124.16, 431.379, 0.62426, 114.624, 429.936, 0.650023, 110.579, 402.784, 0.399158]","[155.78, 220.026, 0.425741, 148.693, 218.475, 0.523126, 139.392, 219.14, 0.530928, 132.526, 221.576, 0.376262, 127.876, 225.784, 0.371501, 132.969, 221.133, 0.821262, 125.882, 226.891, 0.721705, 123.889, 230.213, 0.586319, 122.56, 231.985, 0.433145, 135.184, 225.119, 0.860725, 129.426, 230.656, 0.765463, 132.526, 228.663, 0.416463, 134.963, 226.891, 0.400335, 138.506, 228.663, 0.668959, 133.191, 232.206, 0.649219, 134.963, 230.213, 0.451551, 137.842, 228.441, 0.455835, 141.385, 231.985, 0.786642, 137.62, 233.092, 0.489681, 138.284, 231.763, 0.540055, 139.613, 230.434, 0.463311]","[112.019, 221.533, 0.0755227, 119.276, 217.77, 0.056513, 131.102, 219.114, 0.0276758, 132.178, 216.695, 0.0168748, 128.952, 228.79, 0.0154356, 130.027, 225.565, 0.0356291, 130.834, 225.833, 0.0341845, 132.446, 214.813, 0.0346749, 126.533, 230.134, 0.0370985, 129.221, 224.49, 0.0632656, 130.834, 225.565, 0.0492444, 130.565, 226.102, 0.0376318, 126.533, 228.253, 0.0530182, 129.221, 226.102, 0.0388833, 132.715, 225.833, 0.0409464, 129.758, 224.221, 0.0472318, 126.533, 228.253, 0.0646667, 135.134, 217.77, 0.0365001, 132.178, 216.964, 0.0308133, 133.253, 216.964, 0.0367619, 126.264, 228.521, 0.0267138]",False,False
32,p_46,68,"[154.087, 113.363, 0.924108, 137.758, 145.934, 0.878147, 107.886, 143.22, 0.776471, 60.292, 198.942, 0.855372, 107.886, 213.912, 0.813967, 168.981, 147.332, 0.835771, 200.335, 198.904, 0.882272, 156.825, 219.295, 0.874988, 133.644, 236.995, 0.751605, 111.948, 238.335, 0.733974, 134.979, 277.793, 0.768165, 117.38, 397.373, 0.623834, 155.398, 238.347, 0.686125, 124.18, 243.79, 0.910629, 90.1566, 366.108, 0.515136, 145.964, 103.804, 0.969421, 160.86, 107.847, 0.842278, 130.969, 105.164, 0.699669, 168.977, 114.647, 0.342837, 69.8073, 405.503, 0.267815, 69.7882, 405.486, 0.245594, 84.7492, 382.4, 0.274397, 124.168, 431.38, 0.633897, 114.62, 429.936, 0.662171, 110.588, 402.772, 0.395147]","[156.194, 219.825, 0.385583, 148.887, 218.496, 0.499596, 139.588, 219.161, 0.542211, 132.503, 221.375, 0.382644, 127.853, 225.582, 0.370061, 132.946, 221.153, 0.811869, 125.86, 226.91, 0.715434, 123.868, 230.231, 0.563039, 122.539, 232.003, 0.384569, 135.16, 225.139, 0.85944, 129.403, 230.674, 0.755591, 132.503, 228.681, 0.417072, 134.938, 226.91, 0.397319, 138.481, 228.681, 0.669337, 133.167, 232.224, 0.649204, 134.938, 230.231, 0.45142, 137.595, 228.46, 0.452184, 141.359, 232.003, 0.784933, 137.374, 233.11, 0.491942, 138.259, 231.781, 0.541127, 139.367, 230.453, 0.466625]","[111.495, 221.003, 0.0674054, 119.022, 217.508, 0.0543581, 131.119, 219.39, 0.0278598, 132.194, 216.433, 0.0168048, 128.969, 228.799, 0.0155987, 129.775, 225.573, 0.0379149, 130.85, 225.842, 0.0356709, 132.463, 214.551, 0.037037, 126.549, 230.412, 0.0361562, 128.969, 224.498, 0.0632636, 130.85, 225.842, 0.0453864, 130.85, 226.111, 0.0358907, 126.549, 228.261, 0.0498282, 128.969, 226.111, 0.0386861, 132.732, 225.573, 0.0378686, 129.506, 224.229, 0.043923, 126.549, 228.53, 0.0613567, 135.152, 217.777, 0.0342779, 132.463, 216.971, 0.0278023, 133.27, 216.971, 0.0367348, 126.28, 228.53, 0.0266593]",False,False
258,p_46,69,"[154.072, 113.366, 0.921191, 137.754, 145.956, 0.880869, 107.866, 144.529, 0.780128, 60.2992, 198.934, 0.851945, 109.248, 213.929, 0.815756, 168.985, 147.351, 0.830404, 200.332, 198.89, 0.87826, 156.82, 219.322, 0.884652, 132.353, 236.96, 0.752662, 111.942, 237.001, 0.733297, 134.966, 277.79, 0.761898, 116.058, 397.39, 0.632031, 154.085, 237.002, 0.685457, 124.178, 243.797, 0.911321, 88.8508, 366.105, 0.507683, 145.961, 103.807, 0.969861, 160.852, 107.864, 0.843968, 130.976, 105.153, 0.697002, 168.97, 114.662, 0.385731, 69.8211, 405.491, 0.290221, 71.1747, 405.48, 0.255442, 84.759, 379.683, 0.261698, 124.203, 431.364, 0.639033, 114.639, 429.94, 0.65909, 109.239, 402.791, 0.398687]","[155.738, 220.09, 0.346753, 148.436, 218.098, 0.473623, 138.92, 218.098, 0.530758, 132.724, 220.09, 0.323083, 129.183, 222.303, 0.259192, 132.945, 221.197, 0.788962, 125.864, 226.729, 0.595954, 125.864, 227.614, 0.418676, 127.192, 227.835, 0.322566, 135.601, 225.18, 0.818127, 129.183, 230.491, 0.787238, 131.617, 228.942, 0.411009, 134.494, 226.95, 0.365123, 138.477, 228.72, 0.718795, 132.724, 232.261, 0.603599, 134.494, 230.27, 0.41974, 136.486, 228.72, 0.417718, 140.912, 232.04, 0.78146, 136.043, 233.589, 0.509144, 137.15, 232.04, 0.503098, 138.477, 230.712, 0.438218]","[112.146, 220.733, 0.0714489, 120.895, 217.552, 0.0574568, 141.308, 228.952, 0.0238171, 132.56, 214.636, 0.0191247, 128.318, 230.542, 0.0148703, 129.908, 226.035, 0.037742, 130.439, 225.505, 0.0351776, 132.825, 214.105, 0.0404504, 126.197, 230.542, 0.0394713, 128.583, 224.71, 0.0675078, 130.439, 226.035, 0.0556344, 126.992, 231.603, 0.0412742, 126.197, 228.952, 0.0457103, 126.197, 230.277, 0.0416631, 132.825, 225.77, 0.0528532, 130.704, 225.77, 0.045097, 126.462, 228.686, 0.0602617, 140.248, 230.542, 0.0309289, 131.499, 215.166, 0.0213368, 134.415, 215.696, 0.035854, 126.462, 228.421, 0.0270848]",False,False
435,p_46,70,"[154.071, 113.368, 0.920545, 137.748, 145.962, 0.881149, 107.857, 144.542, 0.782681, 60.2978, 198.936, 0.852172, 109.248, 213.926, 0.816064, 168.986, 147.353, 0.828464, 200.332, 198.885, 0.876155, 156.819, 219.323, 0.882347, 133.634, 236.962, 0.752149, 111.949, 237, 0.73503, 133.712, 277.812, 0.757315, 116.063, 397.393, 0.635062, 154.084, 236.999, 0.683816, 124.175, 243.798, 0.908782, 88.8577, 366.102, 0.51086, 145.959, 103.807, 0.971321, 160.85, 107.857, 0.84327, 130.975, 105.157, 0.691745, 168.971, 114.653, 0.377813, 69.8283, 404.167, 0.301179, 71.1972, 404.157, 0.262982, 84.7692, 378.333, 0.262819, 124.193, 431.37, 0.64196, 114.627, 429.942, 0.662844, 110.566, 402.794, 0.400249]","[155.294, 220.314, 0.350202, 147.992, 218.101, 0.464872, 138.698, 218.101, 0.519382, 132.503, 219.872, 0.301425, 129.184, 222.306, 0.257429, 132.945, 221.199, 0.790756, 125.865, 226.731, 0.572635, 125.865, 227.395, 0.442514, 127.414, 227.616, 0.338626, 135.822, 225.182, 0.825153, 129.184, 230.493, 0.799456, 131.396, 229.165, 0.430328, 134.273, 226.952, 0.376986, 138.477, 228.722, 0.738249, 132.724, 232.263, 0.628487, 134.273, 230.493, 0.432688, 136.486, 228.944, 0.440662, 140.69, 232.042, 0.776646, 135.822, 233.59, 0.521636, 137.15, 232.042, 0.51249, 138.256, 230.935, 0.449949]","[111.619, 219.933, 0.0641913, 121.426, 217.548, 0.0540343, 141.041, 229.21, 0.0238988, 149.258, 225.765, 0.0197657, 128.318, 230.271, 0.0151969, 129.908, 225.765, 0.03681, 130.173, 224.969, 0.0366972, 132.559, 214.102, 0.0396734, 125.932, 230.536, 0.0391574, 128.583, 224.704, 0.0667028, 130.438, 226.03, 0.0567347, 126.727, 231.331, 0.0420168, 126.197, 228.68, 0.0454134, 126.197, 230.271, 0.0417035, 132.824, 225.765, 0.0522131, 130.703, 225.5, 0.0442698, 126.462, 228.68, 0.0581079, 140.245, 230.536, 0.0310798, 141.041, 230.801, 0.0203821, 134.414, 215.692, 0.0344602, 126.462, 228.415, 0.0257606]",False,False
74,p_46,71,"[154.069, 114.602, 0.918507, 137.742, 145.98, 0.882265, 107.85, 144.558, 0.784228, 60.2876, 198.943, 0.856355, 109.245, 213.916, 0.818067, 168.991, 148.634, 0.825731, 200.329, 198.885, 0.878893, 156.815, 219.324, 0.882594, 132.354, 236.963, 0.750737, 111.94, 237.006, 0.732884, 133.702, 277.767, 0.756525, 116.065, 397.395, 0.635645, 154.093, 237.006, 0.682482, 124.175, 243.799, 0.910689, 90.1537, 366.094, 0.513533, 145.958, 103.808, 0.971414, 159.568, 107.852, 0.845298, 130.961, 105.151, 0.686885, 168.974, 114.652, 0.363068, 68.4766, 405.504, 0.314857, 71.1821, 405.489, 0.279375, 86.1096, 376.976, 0.265237, 124.199, 431.371, 0.636601, 114.64, 429.943, 0.65689, 110.563, 404.137, 0.400347]","[154.622, 220.638, 0.344504, 147.453, 218.465, 0.460252, 138.545, 218.465, 0.535506, 132.462, 221.072, 0.327264, 128.551, 224.114, 0.250224, 133.114, 221.072, 0.795513, 125.944, 226.721, 0.561356, 126.162, 226.938, 0.470021, 128.117, 226.938, 0.33809, 135.721, 225.2, 0.841266, 129.42, 230.414, 0.802918, 131.593, 229.328, 0.44295, 134.635, 226.938, 0.425407, 138.545, 228.676, 0.745555, 132.679, 232.152, 0.621646, 134.635, 230.414, 0.439337, 137.024, 228.676, 0.465408, 140.718, 231.935, 0.779316, 135.938, 233.673, 0.525464, 137.242, 232.152, 0.517835, 138.545, 231.066, 0.443496]","[111.354, 219.652, 0.0599985, 121.425, 217.267, 0.0499246, 141.303, 228.664, 0.0220589, 148.99, 226.013, 0.0223409, 128.051, 230.254, 0.0142203, 129.377, 225.218, 0.0356341, 130.172, 224.953, 0.0378647, 132.557, 214.352, 0.0400053, 125.931, 230.519, 0.0378526, 128.581, 224.423, 0.0645837, 130.437, 225.748, 0.0583506, 126.726, 231.049, 0.0400844, 126.196, 228.929, 0.0446593, 126.196, 230.254, 0.0414011, 132.822, 225.483, 0.0517824, 130.702, 225.483, 0.0438529, 126.461, 228.664, 0.0553786, 135.207, 217.532, 0.026317, 140.773, 230.784, 0.0192859, 134.412, 215.677, 0.0325001, 126.461, 228.399, 0.0239637]",False,False
272,p_46,72,"[154.074, 114.603, 0.920059, 137.757, 145.972, 0.879753, 107.86, 144.539, 0.782025, 60.2759, 198.954, 0.861516, 110.56, 213.92, 0.820001, 168.997, 148.635, 0.828028, 200.336, 198.888, 0.877299, 156.819, 219.317, 0.879129, 133.635, 236.968, 0.752826, 111.939, 237.007, 0.733503, 133.699, 277.764, 0.755936, 116.073, 397.4, 0.631048, 155.395, 238.318, 0.686444, 124.179, 243.8, 0.916931, 88.8438, 366.125, 0.486074, 145.964, 103.809, 0.971024, 160.853, 107.864, 0.84537, 130.979, 105.149, 0.694619, 168.969, 114.666, 0.384136, 64.3661, 408.248, 0.279317, 0, 0, 0, 83.3998, 383.756, 0.254842, 124.208, 432.671, 0.629418, 114.65, 429.958, 0.656639, 110.566, 404.156, 0.399074]","[155.711, 220.192, 0.407285, 148.759, 218.237, 0.518177, 139.416, 218.454, 0.589794, 132.464, 221.061, 0.421318, 128.118, 224.103, 0.275104, 132.898, 221.279, 0.789525, 125.946, 226.71, 0.649383, 125.946, 227.362, 0.389024, 127.249, 228.014, 0.300966, 135.505, 225.189, 0.862732, 129.422, 230.404, 0.791376, 131.377, 229.752, 0.430512, 134.419, 227.145, 0.396886, 138.547, 228.666, 0.734342, 133.116, 232.142, 0.683917, 134.854, 230.404, 0.440903, 137.026, 228.666, 0.452557, 141.154, 231.925, 0.762636, 136.592, 233.445, 0.475582, 138.113, 231.925, 0.532296, 139.199, 230.621, 0.467929]","[113.099, 221.245, 0.0963893, 119.994, 217.532, 0.088763, 132.192, 217.532, 0.0269212, 154.997, 222.04, 0.0208027, 157.119, 221.775, 0.0170631, 128.479, 225.223, 0.037827, 132.192, 217.267, 0.0551561, 132.722, 215.676, 0.0677919, 138.291, 216.206, 0.0520902, 128.214, 224.427, 0.0901087, 130.07, 225.753, 0.0749589, 129.54, 228.14, 0.0538808, 125.297, 230.261, 0.0716114, 126.358, 230.261, 0.0430003, 132.987, 226.018, 0.097904, 130.866, 226.283, 0.0642426, 126.888, 229.2, 0.0557403, 142.269, 229.2, 0.0551973, 141.473, 231.057, 0.0463736, 140.943, 230.791, 0.0577758, 138.821, 232.117, 0.0493023]",False,False
114,p_46,73,"[154.076, 114.604, 0.920743, 137.765, 145.965, 0.881811, 107.868, 144.526, 0.780118, 60.2783, 198.943, 0.85956, 109.253, 213.915, 0.816614, 169.001, 148.628, 0.832486, 200.34, 198.888, 0.877374, 156.822, 219.316, 0.879022, 132.356, 236.967, 0.749382, 111.929, 237.003, 0.729215, 134.966, 277.776, 0.76186, 117.37, 397.389, 0.62816, 155.399, 238.329, 0.687803, 124.178, 243.801, 0.918141, 88.8279, 367.448, 0.467798, 145.968, 103.811, 0.968672, 160.858, 107.864, 0.844424, 130.989, 105.137, 0.700252, 168.978, 114.665, 0.377759, 61.6952, 409.6, 0.280298, 0, 0, 0, 80.672, 390.546, 0.262482, 124.201, 431.378, 0.623249, 114.649, 429.95, 0.651624, 110.566, 404.163, 0.394443]","[155.716, 220.19, 0.396749, 148.98, 218.234, 0.507269, 139.854, 218.886, 0.603285, 132.249, 221.059, 0.435158, 128.12, 222.145, 0.276836, 132.683, 221.276, 0.734693, 125.948, 226.708, 0.707248, 124.427, 229.533, 0.50163, 123.775, 230.837, 0.315739, 135.291, 225.187, 0.833749, 129.424, 230.62, 0.76313, 132.466, 228.881, 0.417895, 134.639, 226.926, 0.395465, 138.55, 228.664, 0.68803, 133.335, 232.141, 0.70321, 135.074, 230.185, 0.460435, 137.681, 228.229, 0.448353, 141.158, 231.706, 0.683212, 138.333, 232.358, 0.452787, 138.55, 231.489, 0.531646, 139.854, 230.185, 0.51311]","[112.95, 221.773, 0.112281, 119.845, 217.53, 0.0990429, 131.249, 217.53, 0.0398934, 132.044, 217, 0.025102, 133.105, 215.143, 0.0190333, 132.044, 216.204, 0.0461244, 130.984, 216.204, 0.0801005, 132.575, 215.674, 0.0912887, 137.879, 216.204, 0.0710599, 128.597, 224.16, 0.111263, 130.453, 225.221, 0.0831293, 129.658, 227.873, 0.062567, 125.415, 230.26, 0.0804071, 126.475, 229.994, 0.0423723, 133.636, 226.282, 0.102033, 134.166, 228.403, 0.0789265, 126.475, 228.403, 0.0620525, 142.918, 228.934, 0.0663833, 141.592, 230.525, 0.0542932, 140.531, 231.32, 0.0761099, 139.47, 232.381, 0.0786161]",False,False
42,p_46,74,"[154.084, 113.365, 0.922814, 137.764, 145.967, 0.880124, 107.875, 144.527, 0.779364, 60.2862, 198.948, 0.863093, 110.592, 213.933, 0.828756, 168.996, 148.633, 0.830284, 200.335, 198.884, 0.876433, 156.82, 219.289, 0.864445, 132.335, 238.318, 0.739015, 111.903, 239.676, 0.712853, 134.966, 277.796, 0.748864, 117.391, 397.39, 0.629814, 155.386, 239.682, 0.680088, 124.164, 243.809, 0.910546, 87.4996, 367.458, 0.4603, 145.972, 103.809, 0.968134, 160.858, 107.858, 0.84288, 130.989, 105.145, 0.707802, 168.971, 114.666, 0.369002, 63.0236, 408.249, 0.282863, 68.43, 406.89, 0.243166, 80.6952, 389.181, 0.270354, 124.198, 431.375, 0.628224, 114.635, 429.946, 0.652702, 111.921, 404.134, 0.395719]","[155.279, 220.373, 0.384683, 147.892, 218.418, 0.484077, 138.333, 218.418, 0.533087, 131.381, 221.242, 0.37902, 127.688, 226.239, 0.257845, 133.336, 220.808, 0.777517, 125.949, 226.674, 0.56548, 126.384, 226.891, 0.438336, 127.688, 227.108, 0.333562, 135.943, 224.936, 0.873345, 129.426, 230.15, 0.742738, 132.033, 228.629, 0.437857, 134.422, 226.891, 0.388318, 138.55, 228.846, 0.778177, 132.902, 231.888, 0.586159, 134.64, 230.15, 0.393066, 136.595, 228.629, 0.400445, 140.506, 232.105, 0.725194, 136.378, 233.192, 0.47064, 137.681, 231.888, 0.512291, 138.985, 230.584, 0.417917]","[113.402, 221.53, 0.101858, 119.236, 217.817, 0.084039, 132.231, 218.082, 0.0405061, 132.231, 215.961, 0.0192523, 128.253, 228.691, 0.0166288, 133.292, 217.022, 0.0677906, 131.966, 217.287, 0.134169, 130.11, 220.469, 0.107724, 126.662, 228.425, 0.121238, 128.518, 224.182, 0.145818, 132.231, 222.326, 0.135591, 130.11, 227.63, 0.098126, 127.192, 227.365, 0.114207, 140.983, 224.447, 0.0765571, 135.414, 225.508, 0.148654, 134.353, 228.16, 0.137462, 130.375, 230.547, 0.106118, 144.165, 229.486, 0.118489, 142.044, 231.078, 0.11986, 140.453, 230.812, 0.124615, 138.861, 231.873, 0.116976]",False,False
187,p_46,75,"[154.085, 113.363, 0.922583, 137.761, 145.962, 0.880778, 107.873, 144.519, 0.77887, 60.294, 198.929, 0.856802, 110.595, 215.225, 0.824919, 168.995, 148.629, 0.82945, 200.335, 198.887, 0.877633, 156.822, 219.284, 0.863345, 132.322, 238.327, 0.737939, 111.894, 239.69, 0.710311, 134.979, 277.799, 0.744239, 117.407, 397.383, 0.625507, 154.081, 239.683, 0.678157, 124.165, 243.82, 0.91177, 88.8238, 366.113, 0.454202, 145.972, 103.806, 0.968381, 160.861, 107.857, 0.842061, 130.984, 105.157, 0.708578, 168.974, 114.671, 0.36398, 63.0154, 408.197, 0.276721, 69.824, 406.882, 0.226857, 82.0484, 385.12, 0.261936, 124.218, 432.677, 0.616733, 114.664, 429.958, 0.633788, 111.922, 404.132, 0.40469]","[155.064, 220.583, 0.374649, 147.677, 218.41, 0.480019, 138.334, 218.41, 0.530746, 131.381, 221.235, 0.368519, 127.687, 226.232, 0.248139, 133.336, 221.018, 0.775914, 125.949, 226.667, 0.561568, 126.166, 226.884, 0.440854, 127.687, 226.884, 0.337086, 135.944, 225.146, 0.876123, 129.425, 230.143, 0.743304, 132.033, 228.622, 0.436552, 134.423, 226.884, 0.386948, 138.551, 228.84, 0.778799, 132.902, 231.882, 0.589851, 134.64, 230.143, 0.394685, 136.596, 228.622, 0.403023, 140.724, 232.099, 0.729655, 136.378, 233.185, 0.473291, 137.682, 231.882, 0.514068, 138.986, 230.578, 0.42187]","[113.142, 221.663, 0.0941513, 119.77, 218.481, 0.0759417, 132.498, 218.746, 0.04069, 132.232, 216.095, 0.0215246, 127.99, 229.352, 0.0177245, 129.316, 225.11, 0.0444456, 132.232, 217.155, 0.0956921, 129.846, 221.398, 0.0885288, 126.399, 229.618, 0.0990372, 128.52, 224.049, 0.125412, 130.642, 224.845, 0.106077, 130.907, 229.618, 0.0878175, 127.195, 230.413, 0.0962443, 140.452, 225.905, 0.0548851, 134.354, 225.375, 0.118778, 133.823, 229.087, 0.114141, 126.399, 228.557, 0.07394, 143.104, 230.148, 0.0834968, 141.778, 230.413, 0.0760123, 140.452, 231.208, 0.0887525, 138.861, 232.004, 0.0810075]",False,False
256,p_46,76,"[154.091, 113.362, 0.924304, 137.762, 145.962, 0.881203, 107.876, 144.521, 0.778034, 60.3, 198.909, 0.851661, 110.594, 215.224, 0.825231, 168.997, 148.626, 0.830716, 200.33, 198.899, 0.880996, 156.813, 219.289, 0.864105, 132.319, 238.322, 0.738367, 111.889, 239.684, 0.709219, 134.984, 277.787, 0.743864, 118.719, 397.362, 0.626924, 154.08, 239.676, 0.677654, 124.164, 243.817, 0.912501, 88.8178, 367.451, 0.435601, 145.973, 103.806, 0.968851, 160.862, 107.854, 0.841485, 130.979, 105.163, 0.704782, 168.977, 114.666, 0.351384, 61.6846, 408.245, 0.233425, 68.4316, 406.906, 0.185932, 80.6927, 387.842, 0.255969, 124.2, 432.681, 0.620282, 114.65, 429.952, 0.640337, 111.921, 402.807, 0.411955]","[155.274, 220.368, 0.389834, 147.885, 218.412, 0.486386, 138.324, 218.412, 0.534851, 131.37, 221.237, 0.371762, 127.675, 226.235, 0.255778, 133.326, 221.019, 0.777697, 125.937, 226.67, 0.56888, 126.154, 226.887, 0.430846, 127.675, 226.887, 0.327631, 135.933, 225.148, 0.877776, 129.414, 230.147, 0.75095, 132.022, 228.625, 0.437026, 134.412, 226.887, 0.38838, 138.541, 228.843, 0.778195, 132.891, 231.885, 0.591109, 134.629, 230.147, 0.395355, 136.585, 228.625, 0.402972, 140.714, 232.102, 0.726933, 136.368, 233.189, 0.472491, 137.672, 231.885, 0.516449, 138.976, 230.581, 0.42551]","[112.612, 221.403, 0.0757756, 120.034, 219.017, 0.0706645, 132.493, 219.017, 0.0382351, 132.228, 216.101, 0.0206112, 127.987, 229.355, 0.0176708, 129.577, 225.114, 0.0417923, 132.228, 217.161, 0.0936877, 129.842, 221.403, 0.0810225, 126.131, 229.885, 0.097013, 128.517, 224.054, 0.125966, 130.373, 224.849, 0.105699, 129.842, 229.09, 0.0834156, 126.926, 230.151, 0.0929409, 138.59, 227.235, 0.0523298, 134.349, 225.379, 0.114463, 133.819, 228.825, 0.109424, 126.131, 228.03, 0.0706796, 143.097, 230.151, 0.078773, 141.771, 230.416, 0.0735433, 140.446, 231.211, 0.0863163, 138.855, 232.006, 0.0804528]",False,False
18,p_46,77,"[154.092, 113.366, 0.924408, 137.766, 145.961, 0.880516, 107.875, 144.523, 0.776942, 60.2984, 198.909, 0.852011, 110.589, 215.226, 0.823485, 169.002, 148.626, 0.830353, 200.334, 198.901, 0.882884, 156.807, 219.292, 0.86577, 132.314, 238.318, 0.737771, 110.605, 239.679, 0.708637, 134.992, 277.79, 0.745861, 118.734, 397.362, 0.641036, 154.068, 238.36, 0.676184, 124.166, 243.812, 0.916675, 88.8318, 366.091, 0.488209, 145.971, 103.808, 0.967954, 160.864, 107.855, 0.841774, 130.966, 105.171, 0.695129, 168.979, 114.669, 0.339824, 64.3988, 408.245, 0.228447, 69.7963, 408.211, 0.175609, 82.0569, 376.979, 0.277605, 124.178, 431.379, 0.635566, 114.622, 428.664, 0.656297, 111.938, 402.796, 0.421056]","[155.047, 220.588, 0.421235, 147.876, 218.415, 0.513728, 138.531, 218.415, 0.55622, 131.577, 221.24, 0.387803, 127.665, 226.239, 0.251604, 133.315, 220.806, 0.778982, 125.927, 226.673, 0.575367, 126.144, 226.891, 0.438719, 127.665, 226.891, 0.340139, 135.923, 225.152, 0.886928, 129.404, 230.15, 0.761018, 132.011, 228.629, 0.446478, 134.402, 226.891, 0.400139, 138.531, 228.846, 0.781823, 132.881, 231.889, 0.595921, 134.619, 230.15, 0.401196, 136.792, 228.629, 0.411721, 140.487, 232.106, 0.731671, 136.358, 233.193, 0.48325, 137.879, 231.889, 0.526153, 138.966, 230.585, 0.429894]","[155.284, 218.49, 0.0849808, 119.763, 219.02, 0.0686795, 132.487, 219.02, 0.0376769, 132.222, 216.104, 0.0200463, 127.981, 229.623, 0.0182531, 129.571, 225.117, 0.0435738, 132.222, 217.165, 0.0723445, 129.836, 221.406, 0.0709916, 126.39, 229.888, 0.0930928, 128.776, 224.057, 0.121677, 130.101, 225.647, 0.104982, 129.571, 229.888, 0.0851567, 126.92, 230.949, 0.0907575, 138.584, 227.238, 0.0544975, 133.812, 225.382, 0.110488, 133.812, 229.093, 0.108063, 126.39, 228.033, 0.0726751, 143.09, 230.154, 0.0744627, 141.5, 230.419, 0.0685453, 140.439, 231.214, 0.0796527, 138.849, 232.009, 0.0734882]",False,False
89,p_46,78,"[154.099, 113.363, 0.925534, 137.756, 145.951, 0.880754, 107.867, 144.517, 0.776918, 60.3002, 198.906, 0.850815, 110.563, 215.222, 0.817245, 168.987, 147.349, 0.834511, 200.332, 198.9, 0.883613, 156.81, 219.294, 0.868121, 132.318, 237.013, 0.736441, 111.898, 239.679, 0.711166, 134.973, 277.801, 0.734918, 118.74, 397.342, 0.633861, 154.072, 238.359, 0.675957, 124.165, 243.82, 0.91293, 87.4905, 367.446, 0.417097, 145.976, 103.806, 0.96907, 160.864, 107.849, 0.842804, 130.966, 105.162, 0.707546, 168.979, 114.664, 0.317041, 60.346, 408.266, 0.24415, 64.4015, 408.237, 0.195233, 87.4744, 382.402, 0.225422, 124.199, 432.707, 0.616898, 114.673, 429.954, 0.628054, 111.949, 402.774, 0.415602]","[155.506, 220.491, 0.362385, 148.424, 218.277, 0.479276, 138.685, 218.277, 0.544686, 131.824, 220.712, 0.35697, 128.504, 221.819, 0.238857, 133.373, 220.933, 0.745713, 125.848, 226.688, 0.571514, 126.069, 226.909, 0.459674, 127.397, 227.131, 0.367981, 136.029, 225.139, 0.886198, 129.389, 230.229, 0.785015, 131.824, 228.68, 0.440038, 134.258, 226.909, 0.369538, 138.685, 228.901, 0.775406, 132.709, 232, 0.612738, 134.48, 230.229, 0.398817, 136.472, 228.68, 0.392845, 140.677, 232.221, 0.74267, 136.25, 233.328, 0.483574, 137.578, 232, 0.510622, 138.464, 230.893, 0.416416]","[111.51, 220.606, 0.0684157, 119.727, 219.281, 0.0616596, 132.185, 218.751, 0.0267271, 155.511, 221.667, 0.0219535, 157.632, 221.402, 0.019953, 129.8, 225.643, 0.0401717, 132.185, 217.161, 0.0792724, 130.065, 221.402, 0.0630582, 126.354, 229.884, 0.0660485, 129.005, 224.052, 0.112925, 130.595, 226.703, 0.0828186, 130.86, 229.619, 0.0681966, 127.414, 230.149, 0.0655568, 132.451, 225.643, 0.04601, 134.041, 225.378, 0.0807424, 134.041, 228.293, 0.0831727, 126.354, 228.558, 0.0554677, 142.258, 230.414, 0.0457125, 142.788, 229.884, 0.0538, 142.258, 230.149, 0.0725144, 139.872, 232.004, 0.0628552]",False,False
